# t (s)	mx ()	my ()	mz ()	E_total (J)
3.105075470977116e-11	1.2990951e-08	8.136272e-09	0.9960289	1.1909543e-18
3.1101991162560933e-11	1.3233185e-08	8.0723765e-09	0.9960289	1.1904732e-18
3.1150796637784646e-11	1.3471603e-08	8.004188e-09	0.996029	1.1900254e-18
3.1202170854743923e-11	1.3759613e-08	7.911444e-09	0.996029	1.1896796e-18
3.1251153645544787e-11	1.404953e-08	7.840157e-09	0.99602896	1.1894041e-18
3.1300112172909503e-11	1.4284134e-08	7.741928e-09	0.9960289	1.1891059e-18
3.1351587038960076e-11	1.467514e-08	7.610321e-09	0.996029	1.1888595e-18
3.140078018878803e-11	1.499176e-08	7.518769e-09	0.996029	1.1887928e-18
3.14502317273569e-11	1.5289306e-08	7.4396134e-09	0.996029	1.1889891e-18
3.150002367322273e-11	1.556015e-08	7.323742e-09	0.996029	1.1895516e-18
3.1550231241225765e-11	1.587677e-08	7.2307587e-09	0.9960289	1.1905989e-18
3.160069152119683e-11	1.619339e-08	7.1544646e-09	0.9960289	1.1919697e-18
3.1650862455342644e-11	1.6584396e-08	7.0968866e-09	0.9960289	1.1929974e-18
3.1700780477321466e-11	1.7011642e-08	7.1086883e-09	0.9960289	1.1937297e-18
3.175051830702069e-11	1.7437936e-08	7.1792603e-09	0.9960289	1.1942569e-18
3.180016506320446e-11	1.7824172e-08	7.283449e-09	0.9960289	1.1946824e-18
3.185230583429129e-11	1.8297195e-08	7.492543e-09	0.9960289	1.1951439e-18
3.190206919890699e-11	1.863861e-08	7.732153e-09	0.9960289	1.1957082e-18
3.195201155982792e-11	1.9004823e-08	8.033752e-09	0.9960289	1.1964895e-18
3.2002132461599975e-11	1.9268036e-08	8.4695815e-09	0.9960289	1.1974976e-18
3.2052278986194174e-11	1.9432068e-08	8.909225e-09	0.9960287	1.1985485e-18
3.2102432134325756e-11	1.9577026e-08	9.396553e-09	0.9960287	1.1996175e-18
3.215009109117994e-11	1.9615918e-08	9.990692e-09	0.9960287	1.2006598e-18
3.2200264620850697e-11	1.9439698e-08	1.05876925e-08	0.9960287	1.2017768e-18
3.22504657441985e-11	1.9182206e-08	1.1041641e-08	0.9960287	1.2029425e-18
3.230039912765617e-11	1.8894196e-08	1.1502266e-08	0.99602884	1.203768e-18
3.23524429525776e-11	1.85318e-08	1.1798859e-08	0.9960287	1.2041534e-18
3.240185664069584e-11	1.8247604e-08	1.1922836e-08	0.9960287	1.2043376e-18
3.2451290162822435e-11	1.7944336e-08	1.1985779e-08	0.9960287	1.204547e-18
3.250072872421116e-11	1.7658234e-08	1.19588375e-08	0.9960287	1.2047629e-18
3.2550152665931113e-11	1.745224e-08	1.179409e-08	0.9960287	1.2049628e-18
3.260212015537411e-11	1.7324448e-08	1.1663437e-08	0.9960287	1.2052586e-18
3.2651756471806836e-11	1.7169953e-08	1.14507674e-08	0.99602866	1.20572e-18
3.270155049029774e-11	1.7154694e-08	1.1203766e-08	0.99602866	1.206384e-18
3.275104670360701e-11	1.7137527e-08	1.1043548e-08	0.99602866	1.206678e-18
3.280012586386385e-11	1.717186e-08	1.0892868e-08	0.99602866	1.2064748e-18
3.285132425989261e-11	1.7263412e-08	1.0746002e-08	0.9960287	1.2058918e-18
3.290229046974734e-11	1.7422677e-08	1.0705948e-08	0.9960287	1.205068e-18
3.29506557644815e-11	1.7560959e-08	1.0656357e-08	0.9960287	1.2041134e-18
3.300127102162385e-11	1.7692566e-08	1.0694504e-08	0.9960287	1.2029578e-18
3.305171173852172e-11	1.7787933e-08	1.077652e-08	0.9960287	1.2016528e-18
3.310202597124279e-11	1.7807007e-08	1.0922432e-08	0.9960287	1.2002488e-18
3.315224746520401e-11	1.7736435e-08	1.1053086e-08	0.99602884	1.1987832e-18
3.320005250084098e-11	1.7734527e-08	1.1116028e-08	0.99602884	1.1973834e-18
3.3250301237308793e-11	1.7686844e-08	1.1190415e-08	0.9960289	1.1959783e-18
3.330063451191484e-11	1.7642975e-08	1.1216164e-08	0.9960289	1.194661e-18
3.3351093244896046e-11	1.760292e-08	1.1144638e-08	0.99602896	1.1934651e-18
3.340173540269932e-11	1.7625808e-08	1.10263825e-08	0.99602896	1.1924396e-18
3.345018648247331e-11	1.7744064e-08	1.0931015e-08	0.9960289	1.1916667e-18
3.350127556001956e-11	1.7896653e-08	1.07860565e-08	0.99602896	1.1910556e-18
3.355235000652924e-11	1.8133164e-08	1.0645866e-08	0.9960289	1.1904343e-18
3.360098473358064e-11	1.8383027e-08	1.0556698e-08	0.9960289	1.1898403e-18
3.365204505696536e-11	1.8737794e-08	1.0473252e-08	0.9960289	1.1892146e-18
3.370067402837918e-11	1.9118309e-08	1.0411739e-08	0.9960289	1.1886219e-18
3.37517709525082e-11	1.9590377e-08	1.0360718e-08	0.99602896	1.1880372e-18
3.380047681025547e-11	2.0044327e-08	1.0385275e-08	0.9960289	1.1875219e-18
3.38517119078018e-11	2.0586015e-08	1.0414124e-08	0.9960289	1.1870674e-18
3.390061446325298e-11	2.1098137e-08	1.05443e-08	0.9960289	1.1867362e-18
3.395210336389272e-11	2.1697998e-08	1.0773658e-08	0.996029	1.1865206e-18
3.400125477130837e-11	2.2222519e-08	1.1058807e-08	0.9960289	1.1864261e-18
3.4050480566086985e-11	2.2702217e-08	1.1476517e-08	0.996029	1.1864025e-18
3.4102215700886544e-11	2.3078918e-08	1.2001991e-08	0.9960289	1.1864261e-18
3.415153807511565e-11	2.3433685e-08	1.2432098e-08	0.996029	1.1864991e-18
3.4200651225594703e-11	2.3672104e-08	1.3022423e-08	0.996029	1.1863683e-18
3.4251703357798666e-11	2.3767472e-08	1.36394505e-08	0.996029	1.18576e-18
3.4302303281880675e-11	2.3824692e-08	1.4174462e-08	0.996029	1.1847773e-18
3.435015224308873e-11	2.3712158e-08	1.4676809e-08	0.996029	1.1835865e-18
3.440007845428497e-11	2.3511886e-08	1.5058518e-08	0.9960291	1.1821292e-18
3.4452116572114296e-11	2.3290633e-08	1.5430928e-08	0.99602914	1.1804498e-18
3.4501606909244225e-11	2.3014069e-08	1.5768052e-08	0.9960292	1.1787596e-18
3.45509710252209e-11	2.2663116e-08	1.593876e-08	0.9960292	1.1770259e-18
3.460028389450554e-11	2.2443771e-08	1.6019822e-08	0.9960292	1.1752963e-18
3.465197439426499e-11	2.2260666e-08	1.6091347e-08	0.99602914	1.1735332e-18
3.4701422503620606e-11	2.2144318e-08	1.6067029e-08	0.99602926	1.171946e-18
3.475103907485994e-11	2.2123336e-08	1.6002655e-08	0.99602926	1.1704815e-18
3.480087969324005e-11	2.217865e-08	1.592636e-08	0.9960292	1.1691713e-18
3.485099908328228e-11	2.228546e-08	1.578331e-08	0.99602926	1.168047e-18
3.490143815213068e-11	2.250862e-08	1.5668869e-08	0.99602926	1.1671369e-18
3.495223200739386e-11	2.2762299e-08	1.5552521e-08	0.9960293	1.1664687e-18
3.5000956435223126e-11	2.2968292e-08	1.546669e-08	0.99602926	1.1660784e-18
3.505003215336657e-11	2.3265839e-08	1.541996e-08	0.9960293	1.1659483e-18
3.510194061072591e-11	2.3423194e-08	1.546383e-08	0.99602926	1.1661106e-18
3.5151690643530544e-11	2.3578643e-08	1.5418053e-08	0.99602926	1.1665254e-18
3.520133749540521e-11	2.3771285e-08	1.5478134e-08	0.9960292	1.1668546e-18
3.5250844236179824e-11	2.3937226e-08	1.5509366e-08	0.99602926	1.1670683e-18
3.530029082165674e-11	2.41144e-08	1.5592574e-08	0.99602926	1.1672326e-18
3.535222553075254e-11	2.4253845e-08	1.565838e-08	0.99602926	1.1674182e-18
3.540178209376209e-11	2.436638e-08	1.581192e-08	0.99602926	1.1676751e-18
3.545149812286213e-11	2.440834e-08	1.593709e-08	0.9960292	1.1680704e-18
3.550143842217759e-11	2.4417877e-08	1.5987396e-08	0.99602926	1.1686677e-18
3.55516701164402e-11	2.4377822e-08	1.602912e-08	0.9960292	1.1695433e-18
3.5602251630269685e-11	2.43721e-08	1.6060829e-08	0.9960292	1.1707811e-18
3.565066065790135e-11	2.42939e-08	1.5992164e-08	0.9960292	1.1723625e-18
3.570160192827821e-11	2.4208068e-08	1.587677e-08	0.9960291	1.1740403e-18
3.575225216470984e-11	2.4096488e-08	1.5677452e-08	0.9960291	1.1754204e-18
3.580012115273655e-11	2.4054527e-08	1.5501023e-08	0.99602914	1.1764787e-18
3.585026962438989e-11	2.3973465e-08	1.528263e-08	0.9960291	1.177352e-18
3.59002205448107e-11	2.3944855e-08	1.5017747e-08	0.99602914	1.1780291e-18
3.595002903190746e-11	2.3965836e-08	1.4796257e-08	0.99602914	1.1785677e-18
3.6002239099939114e-11	2.4053573e-08	1.4518738e-08	0.9960291	1.179049e-18
3.605192195466798e-11	2.4215698e-08	1.4315606e-08	0.9960291	1.1794687e-18
3.610157863658596e-11	2.445221e-08	1.4194488e-08	0.9960291	1.1798644e-18
3.615120246929157e-11	2.469635e-08	1.4137268e-08	0.9960291	1.1802299e-18
3.620080302377963e-11	2.4906159e-08	1.4198303e-08	0.9960291	1.1805742e-18
3.6250359646342986e-11	2.5064468e-08	1.4277458e-08	0.9960291	1.1808763e-18
3.630231777693693e-11	2.5201798e-08	1.4405727e-08	0.9960291	1.1811211e-18
3.635170006376277e-11	2.5344848e-08	1.4583826e-08	0.9960291	1.1812564e-18
3.640097013512674e-11	2.5424958e-08	1.4844894e-08	0.9960291	1.1812852e-18
3.6450116639721805e-11	2.5421143e-08	1.5161515e-08	0.9960291	1.1812014e-18
3.650156299630646e-11	2.545929e-08	1.5554429e-08	0.9960291	1.1809702e-18
3.655040753444212e-11	2.5434494e-08	1.5975953e-08	0.996029	1.1806188e-18
3.6601541931249575e-11	2.5331497e-08	1.6431809e-08	0.99602914	1.1801211e-18
3.665015862140295e-11	2.530384e-08	1.6862868e-08	0.9960291	1.1795815e-18
3.670120602952206e-11	2.5182723e-08	1.736617e-08	0.9960291	1.1790185e-18
3.6752363555912866e-11	2.5028228e-08	1.7712592e-08	0.99602914	1.1785487e-18
3.6801283364328317e-11	2.4942398e-08	1.8186569e-08	0.9960291	1.1782702e-18
3.685038794944065e-11	2.472496e-08	1.8568993e-08	0.9960291	1.1781519e-18
3.6901966815117043e-11	2.4497986e-08	1.8965721e-08	0.9960292	1.1780454e-18
3.69511132338457e-11	2.4198533e-08	1.9291878e-08	0.99602914	1.1779651e-18
3.7000310319763125e-11	2.3870468e-08	1.9557953e-08	0.9960291	1.1779297e-18
3.7052061904774967e-11	2.3483276e-08	1.9825935e-08	0.99602914	1.1779781e-18
3.710150082276949e-11	2.3080826e-08	2.004242e-08	0.9960292	1.1781645e-18
3.7151146020858844e-11	2.262497e-08	2.0151138e-08	0.9960291	1.1785477e-18
3.720103196158392e-11	2.212906e-08	2.0109177e-08	0.9960291	1.1791728e-18
3.725118529749323e-11	2.17838e-08	2.0016671e-08	0.9960291	1.1800837e-18
3.7301608262455064e-11	2.1398545e-08	1.987934e-08	0.9960291	1.1813035e-18
3.735228664724853e-11	2.1076202e-08	1.96352e-08	0.996029	1.1828396e-18
3.7400618570373676e-11	2.085495e-08	1.941204e-08	0.996029	1.1845557e-18
3.745163394368341e-11	2.0645142e-08	1.9142627e-08	0.996029	1.1865771e-18
3.75001961333079e-11	2.0620346e-08	1.8820762e-08	0.996029	1.1886691e-18
3.755127511257214e-11	2.0643235e-08	1.8583298e-08	0.996029	1.1908653e-18
3.760192592875061e-11	2.0734399e-08	1.8284798e-08	0.9960289	1.1925222e-18
3.7652189972207104e-11	2.092567e-08	1.8082618e-08	0.9960289	1.1937035e-18
3.7702141529876615e-11	2.1118163e-08	1.7974854e-08	0.99602884	1.1945119e-18
3.7751823542496076e-11	2.1318435e-08	1.7863274e-08	0.9960289	1.1950091e-18
3.7801245861953925e-11	2.1533966e-08	1.7897605e-08	0.99602884	1.1952146e-18
3.785042210418913e-11	2.171135e-08	1.7959595e-08	0.9960289	1.1951554e-18
3.790180715781399e-11	2.191925e-08	1.8082618e-08	0.9960289	1.1948342e-18
3.7950540691187626e-11	2.2031784e-08	1.8306732e-08	0.99602896	1.1943268e-18
3.800155495488959e-11	2.2128106e-08	1.8535138e-08	0.9960289	1.1936474e-18
3.805006769735229e-11	2.2176742e-08	1.8857955e-08	0.9960289	1.1929383e-18
3.810101049318614e-11	2.2209168e-08	1.915741e-08	0.9960289	1.1922025e-18
3.8152025549928914e-11	2.219963e-08	1.9593955e-08	0.9960289	1.1915382e-18
3.8200693880475634e-11	2.2079467e-08	2.003193e-08	0.99602896	1.1909857e-18
3.825181595638969e-11	2.1930694e-08	2.0486832e-08	0.9960289	1.1904277e-18
3.8300355813365324e-11	2.1697998e-08	2.0975351e-08	0.99602896	1.1897655e-18
3.8351224483879505e-11	2.1354674e-08	2.1430015e-08	0.99602896	1.1889877e-18
3.840204504893618e-11	2.0921707e-08	2.1860599e-08	0.996029	1.1881728e-18
3.845042979719843e-11	2.0448685e-08	2.2178172e-08	0.996029	1.1873905e-18
3.8501236206136955e-11	1.9905091e-08	2.2468567e-08	0.996029	1.1865769e-18
3.855205928420275e-11	1.9319534e-08	2.2678375e-08	0.996029	1.1857847e-18
3.86004735956006e-11	1.866722e-08	2.2755623e-08	0.9960291	1.1850451e-18
3.865131962997734e-11	1.8033981e-08	2.2695541e-08	0.9960291	1.1842847e-18
3.8702150145391236e-11	1.7412185e-08	2.261448e-08	0.9960291	1.1835168e-18
3.875046025545034e-11	1.6836077e-08	2.2390365e-08	0.9960291	1.1827098e-18
3.8801072103377514e-11	1.623535e-08	2.2074223e-08	0.9960291	1.1817804e-18
3.885158667393356e-11	1.5722275e-08	2.163124e-08	0.99602914	1.1807856e-18
3.8902046635713854e-11	1.527977e-08	2.1091461e-08	0.99602914	1.1797612e-18
3.8950105685518366e-11	1.4959335e-08	2.0446777e-08	0.9960291	1.1787979e-18
3.900060977633038e-11	1.4789581e-08	1.985073e-08	0.9960291	1.1778279e-18
3.905118352031652e-11	1.46141055e-08	1.9291878e-08	0.9960291	1.1769186e-18
3.91018331657009e-11	1.4582634e-08	1.8713951e-08	0.9960291	1.1760732e-18
3.915014091509633e-11	1.4535904e-08	1.8300772e-08	0.9960292	1.1753277e-18
3.920093468414412e-11	1.4500618e-08	1.7886162e-08	0.9960292	1.174604e-18
3.925179516256381e-11	1.4471054e-08	1.7589569e-08	0.9960292	1.1739367e-18
3.9300298109599964e-11	1.4322281e-08	1.7291784e-08	0.99602914	1.173353e-18
3.935128021816941e-11	1.4209747e-08	1.6840934e-08	0.9960292	1.1727852e-18
3.940233401332151e-11	1.4112473e-08	1.6471862e-08	0.9960292	1.1722759e-18
3.945103003665449e-11	1.39923095e-08	1.609993e-08	0.9960292	1.171849e-18
3.950224750666098e-11	1.3957977e-08	1.5723229e-08	0.99602926	1.1714691e-18
3.9551130987147056e-11	1.3923645e-08	1.5331507e-08	0.9960292	1.1711918e-18
3.960013977347e-11	1.3902664e-08	1.496315e-08	0.99602926	1.1710141e-18
3.9651787824789166e-11	1.3912201e-08	1.4591217e-08	0.99602926	1.1709809e-18
3.970122008359476e-11	1.4019013e-08	1.4170647e-08	0.9960293	1.1711552e-18
3.975095156805876e-11	1.4155388e-08	1.3891936e-08	0.99602926	1.1715965e-18
3.9801031027018034e-11	1.4245987e-08	1.3575077e-08	0.99602926	1.1723692e-18
3.98514330979234e-11	1.4371872e-08	1.3239861e-08	0.99602926	1.1734753e-18
3.9901893219611095e-11	1.449585e-08	1.29041675e-08	0.99602926	1.1746573e-18
3.995252800957347e-11	1.4665604e-08	1.2604714e-08	0.9960292	1.176048e-18
4.000093429074263e-11	1.4774322e-08	1.2256622e-08	0.9960292	1.1777424e-18
4.005196910359015e-11	1.4957427e-08	1.1838913e-08	0.9960291	1.1796603e-18
4.010016251909167e-11	1.51062e-08	1.15909575e-08	0.99602914	1.181163e-18
4.0150670325597176e-11	1.5176774e-08	1.1319161e-08	0.9960291	1.1825065e-18
4.020099371341912e-11	1.5264511e-08	1.1028289e-08	0.9960291	1.1836533e-18
4.0251143277888054e-11	1.5310288e-08	1.0803222e-08	0.996029	1.1846156e-18
4.030109176836872e-11	1.5249253e-08	1.0578155e-08	0.9960291	1.1853618e-18
4.035079461145602e-11	1.5138626e-08	1.0335922e-08	0.996029	1.1858491e-18
4.0400204776729005e-11	1.4984131e-08	1.0140657e-08	0.996029	1.186035e-18
4.045174442840534e-11	1.4694214e-08	9.9098685e-09	0.996029	1.1858949e-18
4.050051380452659e-11	1.4341355e-08	9.700775e-09	0.996029	1.1854696e-18
4.055143387759214e-11	1.3940811e-08	9.383202e-09	0.9960291	1.1847738e-18
4.06021206987964e-11	1.3580323e-08	9.0904235e-09	0.996029	1.1838899e-18
4.06502357297509e-11	1.3155937e-08	8.826256e-09	0.996029	1.1829312e-18
4.0700650601091096e-11	1.2841225e-08	8.438111e-09	0.9960291	1.1818537e-18
4.0751005470296394e-11	1.259613e-08	8.069992e-09	0.9960291	1.1807447e-18
4.0801319813927366e-11	1.2447357e-08	7.646561e-09	0.99602914	1.1796181e-18
4.0851598968127056e-11	1.2512207e-08	7.2481634e-09	0.99602914	1.1784795e-18
4.0901822451322144e-11	1.2720108e-08	6.9913866e-09	0.99602914	1.1773168e-18
4.095198564301922e-11	1.3009071e-08	6.8559647e-09	0.9960291	1.1761275e-18
4.100207068932434e-11	1.3352394e-08	6.7691803e-09	0.9960291	1.1749023e-18
4.105206920616633e-11	1.3801575e-08	6.8950654e-09	0.9960291	1.1736382e-18
4.110196233845621e-11	1.4213562e-08	7.1458817e-09	0.9960291	1.1723247e-18
4.115174619952135e-11	1.4570237e-08	7.63321e-09	0.99602914	1.1709653e-18
4.1201430085833936e-11	1.4789581e-08	8.168698e-09	0.9960291	1.1695691e-18
4.1251028107180744e-11	1.4915466e-08	8.857727e-09	0.99602914	1.168147e-18
4.130049498354666e-11	1.4905929e-08	9.640694e-09	0.9960292	1.1666804e-18
4.135197420476408e-11	1.4610291e-08	1.0546684e-08	0.9960292	1.1649965e-18
4.1400803435605924e-11	1.4113426e-08	1.15060805e-08	0.99602926	1.1632787e-18
4.1451698336164024e-11	1.3377219e-08	1.2582063e-08	0.99602926	1.1614052e-18
4.150009078787703e-11	1.2475968e-08	1.3646126e-08	0.9960292	1.1595873e-18
4.155064699761152e-11	1.1414528e-08	1.4650345e-08	0.99602926	1.1576721e-18
4.1601116967104625e-11	1.0259629e-08	1.5794516e-08	0.9960293	1.1557768e-18
4.165155476785567e-11	8.872986e-09	1.6846657e-08	0.9960293	1.1539203e-18
4.170200626782103e-11	7.5378415e-09	1.7773152e-08	0.99602944	1.1521181e-18
4.175021908581051e-11	6.101608e-09	1.8676758e-08	0.99602944	1.1504594e-18
4.180082892941187e-11	4.5547486e-09	1.9461154e-08	0.9960295	1.1488021e-18
4.1851585887424364e-11	2.9563905e-09	2.0235062e-08	0.9960295	1.1472358e-18
4.190021403897699e-11	1.3027192e-09	2.0773887e-08	0.9960295	1.1458337e-18
4.19513742488265e-11	-3.9482118e-10	2.1087647e-08	0.99602956	1.1444756e-18
4.200043854022565e-11	-2.0465851e-09	2.109313e-08	0.9960295	1.1432859e-18
4.2052093364112937e-11	-3.6239625e-09	2.0879746e-08	0.99602956	1.1421563e-18
4.210164944623893e-11	-5.0544737e-09	2.0494461e-08	0.9960295	1.1411886e-18
4.215144760805217e-11	-6.416321e-09	1.9912243e-08	0.99602956	1.1403291e-18
4.220151077817997e-11	-7.596969e-09	1.9107341e-08	0.99602956	1.1395851e-18
4.225185845338365e-11	-8.605957e-09	1.8174172e-08	0.9960296	1.1389657e-18
4.230008498141019e-11	-9.414673e-09	1.7124176e-08	0.9960296	1.1384987e-18
4.2351037588177204e-11	-1.012516e-08	1.5916825e-08	0.9960297	1.1381498e-18
4.240232148856806e-11	-1.0528565e-08	1.4552116e-08	0.9960296	1.137956e-18
4.2451463056640725e-11	-1.0753632e-08	1.3256312e-08	0.99602956	1.1379186e-18
4.250086301974584e-11	-1.0810852e-08	1.189518e-08	0.9960297	1.1380125e-18
4.255048637992153e-11	-1.06163025e-08	1.0523796e-08	0.9960297	1.1382268e-18
4.260031960540092e-11	-1.0259629e-08	9.271622e-09	0.9960297	1.1385591e-18
4.265032949624805e-11	-9.857177e-09	8.011103e-09	0.99602973	1.1389971e-18
4.2700455420022117e-11	-9.254456e-09	6.8359376e-09	0.9960297	1.1395081e-18
4.275066697798235e-11	-8.60405e-09	5.7291984e-09	0.9960297	1.1400772e-18
4.280097251953852e-11	-7.839203e-09	4.6977995e-09	0.9960297	1.1407126e-18
4.2851408302052346e-11	-7.065773e-09	3.6926269e-09	0.9960297	1.1414411e-18
4.2902034785813097e-11	-6.1588286e-09	2.7103424e-09	0.9960297	1.1423102e-18
4.2950359855516794e-11	-5.1498414e-09	1.888275e-09	0.9960297	1.143315e-18
4.300152086080338e-11	-4.0493013e-09	1.1768341e-09	0.9960297	1.1446171e-18
4.3050441399531834e-11	-2.9945373e-09	5.56469e-10	0.99602956	1.1461451e-18
4.310228961193107e-11	-1.8186569e-09	-1.2397766e-11	0.9960296	1.1481157e-18
4.3151899029344463e-11	-6.732941e-10	-5.073547e-10	0.9960296	1.150399e-18
4.3201856701785527e-11	5.092621e-10	-8.764267e-10	0.99602956	1.1531463e-18
4.3251954755313703e-11	1.6860962e-09	-1.1053085e-09	0.9960295	1.1561768e-18
4.330192066995344e-11	2.7847291e-09	-1.2979507e-09	0.9960295	1.159181e-18
4.335179420153929e-11	3.79467e-09	-1.4400482e-09	0.99602944	1.1621981e-18
4.340161415398955e-11	4.821777e-09	-1.6725064e-09	0.99602944	1.1652696e-18
4.34514282724282e-11	5.947113e-09	-1.8815993e-09	0.99602926	1.1684578e-18
4.3501297128850206e-11	7.041931e-09	-2.0103454e-09	0.9960292	1.1718528e-18
4.355126550961824e-11	8.190155e-09	-2.0952224e-09	0.9960292	1.1755361e-18
4.360137651401458e-11	9.343148e-09	-2.1784305e-09	0.9960291	1.1796047e-18
4.365146967983885e-11	1.0528565e-08	-2.2115707e-09	0.9960291	1.1838303e-18
4.3701077294339726e-11	1.175499e-08	-2.1986961e-09	0.996029	1.1874348e-18
4.375015595842201e-11	1.3076782e-08	-2.0484925e-09	0.99602896	1.1903268e-18
4.3801380009630833e-11	1.43880845e-08	-1.7299652e-09	0.9960289	1.1927985e-18
4.385227120407102e-11	1.5698314e-08	-1.4171601e-09	0.9960287	1.194846e-18
4.3900389296341955e-11	1.6910553e-08	-9.0003016e-10	0.9960287	1.1965068e-18
4.395085619500026e-11	1.8188477e-08	-2.2888183e-10	0.9960287	1.1980301e-18
4.400114108542657e-11	1.9313813e-08	5.016327e-10	0.9960287	1.1993288e-18
4.405123444211911e-11	2.0376206e-08	1.3484955e-09	0.9960287	1.200389e-18
4.4101155893786626e-11	2.1299362e-08	2.2552014e-09	0.99602866	1.201238e-18
4.4150920894185084e-11	2.2115707e-08	3.1623841e-09	0.99602866	1.2018954e-18
4.4200563223790395e-11	2.2813797e-08	4.160881e-09	0.99602866	1.2024043e-18
4.425011940571717e-11	2.3456574e-08	5.1240923e-09	0.99602866	1.2028107e-18
4.430209665649576e-11	2.40345e-08	6.1433316e-09	0.99602866	1.2031703e-18
4.435144478259732e-11	2.4368287e-08	7.086754e-09	0.99602854	1.2033306e-18
4.4400617740107494e-11	2.4694442e-08	7.957459e-09	0.9960286	1.2032881e-18
4.445212548992028e-11	2.495575e-08	8.903504e-09	0.9960286	1.203104e-18
4.450113082210283e-11	2.5123596e-08	9.74679e-09	0.9960286	1.2028744e-18
4.4550153397319924e-11	2.5287628e-08	1.0540962e-08	0.99602866	1.2026636e-18
4.460172301811665e-11	2.5373458e-08	1.1377335e-08	0.99602866	1.2025503e-18
4.465098958379479e-11	2.5452614e-08	1.21135715e-08	0.99602866	1.2026158e-18
4.470045486380147e-11	2.544403e-08	1.2844324e-08	0.99602866	1.2029156e-18
4.475015463597682e-11	2.5478363e-08	1.3523102e-08	0.99602866	1.2035036e-18
4.480234056328865e-11	2.5398254e-08	1.4339447e-08	0.99602866	1.2041252e-18
4.485194686256429e-11	2.523613e-08	1.4964103e-08	0.9960286	1.2046023e-18
4.4901509423397075e-11	2.5152206e-08	1.5630722e-08	0.9960286	1.2050273e-18
4.495108767569569e-11	2.4932861e-08	1.6201257e-08	0.9960286	1.2054736e-18
4.5000737803779555e-11	2.4849891e-08	1.6736031e-08	0.9960286	1.2060113e-18
4.5050510428257265e-11	2.4721146e-08	1.728344e-08	0.99602854	1.2067108e-18
4.5100453034222285e-11	2.4616241e-08	1.7809867e-08	0.9960286	1.2076393e-18
4.515058222559555e-11	2.4559021e-08	1.8367768e-08	0.99602854	1.2088333e-18
4.5200894961480166e-11	2.446556e-08	1.8984794e-08	0.99602854	1.210304e-18
4.525136828179218e-11	2.428627e-08	1.9577742e-08	0.9960285	1.2120345e-18
4.5301990096167404e-11	2.4084091e-08	2.016449e-08	0.99602854	1.2140218e-18
4.5350073440980286e-11	2.3861796e-08	2.0662307e-08	0.99602854	1.2159259e-18
4.540064974414852e-11	2.3644448e-08	2.1220208e-08	0.9960284	1.217901e-18
4.545126196696872e-11	2.3285866e-08	2.173996e-08	0.9960284	1.2199661e-18
4.5501918185364345e-11	2.2967338e-08	2.2140503e-08	0.99602836	1.2221389e-18
4.555208583378727e-11	2.2605896e-08	2.2486686e-08	0.9960284	1.2235415e-18
4.5601691054853484e-11	2.2354126e-08	2.280426e-08	0.9960283	1.2241019e-18
4.5650801912928994e-11	2.2117614e-08	2.319336e-08	0.99602836	1.2239766e-18
4.5701903652756767e-11	2.1747589e-08	2.3601531e-08	0.9960284	1.223252e-18
4.5750189413736823e-11	2.1455765e-08	2.3831367e-08	0.99602836	1.2221172e-18
4.580056260895784e-11	2.1238327e-08	2.42033e-08	0.9960284	1.2205785e-18
4.585066174623887e-11	2.0959854e-08	2.464962e-08	0.9960285	1.2187784e-18
4.590056543503884e-11	2.0727157e-08	2.5141716e-08	0.9960284	1.2168138e-18
4.595034476232823e-11	2.0414353e-08	2.5736808e-08	0.99602854	1.2147654e-18
4.6000078112483253e-11	2.004242e-08	2.6286125e-08	0.9960285	1.212707e-18
4.605221112529336e-11	1.963997e-08	2.6817322e-08	0.99602854	1.2106138e-18
4.6102062616489945e-11	1.9201279e-08	2.7399063e-08	0.9960286	1.208724e-18
4.615205606712228e-11	1.8604279e-08	2.7972698e-08	0.9960286	1.2069873e-18
4.620223022568687e-11	1.7906189e-08	2.8400422e-08	0.9960286	1.205437e-18
4.6250203767474176e-11	1.7217635e-08	2.8654098e-08	0.9960286	1.204151e-18
4.630079204016192e-11	1.641655e-08	2.8820992e-08	0.9960287	1.2030178e-18
4.635162402090077e-11	1.5583039e-08	2.8823852e-08	0.9960287	1.2021302e-18
4.640017338365029e-11	1.4787674e-08	2.8701782e-08	0.99602866	1.2014293e-18
4.645090737292273e-11	1.40628815e-08	2.8336286e-08	0.9960287	1.2004603e-18
4.650141202987833e-11	1.3500213e-08	2.7873517e-08	0.9960289	1.1992861e-18
4.6551751221252215e-11	1.2996674e-08	2.7172089e-08	0.9960289	1.1979763e-18
4.660196571625142e-11	1.2717724e-08	2.6390076e-08	0.9960289	1.1965762e-18
4.6652033824400826e-11	1.2443542e-08	2.5506973e-08	0.99602896	1.1950718e-18
4.6701984842020885e-11	1.2321472e-08	2.4477481e-08	0.99602896	1.1934959e-18
4.6751853799234435e-11	1.2288093e-08	2.346325e-08	0.99602896	1.1918802e-18
4.6801692885174216e-11	1.2367249e-08	2.2343636e-08	0.99602896	1.1902665e-18
4.685155506297923e-11	1.2457847e-08	2.1206379e-08	0.996029	1.1886946e-18
4.690148753358895e-11	1.2693405e-08	2.0030976e-08	0.996029	1.187198e-18
