# t (s)	mx ()	my ()	mz ()	E_total (J)
0	-5.073547e-10	-9.555816e-10	0.9960304	1.0861228e-18
5.0396267655869094e-14	-1.9863128e-08	1.0721865e-06	0.99603045	1.0910717e-18
1.0314338025225087e-13	-5.6692123e-08	2.180564e-06	0.99603033	1.1046848e-18
1.5304086584288236e-13	-9.833526e-08	3.2200137e-06	0.9960303	1.1171159e-18
2.0290429354129202e-13	-1.4551925e-07	4.251788e-06	0.99603015	1.1280845e-18
2.5075461862285184e-13	-1.9501877e-07	5.236879e-06	0.9960299	1.1374577e-18
3.0015164676431005e-13	-2.501087e-07	6.2491454e-06	0.9960298	1.1462093e-18
3.5128079480466093e-13	-3.109119e-07	7.2926355e-06	0.99602973	1.1544289e-18
4.015141326210254e-13	-3.7420654e-07	8.314079e-06	0.99602956	1.1618283e-18
4.510474169190989e-13	-4.3982314e-07	9.317921e-06	0.99602944	1.1685608e-18
5.000080245192009e-13	-5.076466e-07	1.03071e-05	0.9960293	1.1747224e-18
5.511889500471308e-13	-5.815811e-07	1.1338253e-05	0.9960292	1.180724e-18
6.019922958737148e-13	-6.5790465e-07	1.2358946e-05	0.9960291	1.1863755e-18
6.522359071361011e-13	-7.3619077e-07	1.3365849e-05	0.996029	1.1912814e-18
7.021447973115236e-13	-8.1657026e-07	1.4363656e-05	0.99602884	1.1957851e-18
7.522560167571223e-13	-8.9986037e-07	1.536325e-05	0.9960287	1.2008856e-18
8.01279634177107e-13	-9.83757e-07	1.6339e-05	0.9960287	1.2041607e-18
8.522782307553005e-13	-1.0735397e-06	1.7351938e-05	0.99602866	1.206677e-18
9.008530265249304e-13	-1.161375e-06	1.8314828e-05	0.9960286	1.2093271e-18
9.52572896422401e-13	-1.2573204e-06	1.9338051e-05	0.9960286	1.2132544e-18
1.001986970916215e-12	-1.3512745e-06	2.0313804e-05	0.9960284	1.2176746e-18
1.0500363652932237e-12	-1.4447718e-06	2.1261005e-05	0.9960284	1.2196632e-18
1.1022966425561495e-12	-1.5487957e-06	2.2289396e-05	0.99602836	1.2205574e-18
1.1513069100401592e-12	-1.6485195e-06	2.3252145e-05	0.9960284	1.2203642e-18
1.2000829234793314e-12	-1.7497595e-06	2.4208672e-05	0.99602836	1.2198746e-18
1.251550605829869e-12	-1.8588524e-06	2.5216297e-05	0.9960284	1.2196785e-18
1.300543010372486e-12	-1.964716e-06	2.6173975e-05	0.99602836	1.2194619e-18
1.3519634457090307e-12	-2.0779687e-06	2.7177535e-05	0.9960285	1.2192056e-18
1.4014624639372873e-12	-2.1889896e-06	2.8142153e-05	0.9960285	1.219672e-18
1.4522020974510724e-12	-2.304924e-06	2.9129476e-05	0.99602836	1.2220823e-18
1.5009151026254703e-12	-2.4181347e-06	3.0075971e-05	0.99602836	1.2253399e-18
1.5521387351595383e-12	-2.5391807e-06	3.1069827e-05	0.9960283	1.2287489e-18
1.6002945732446459e-12	-2.6548687e-06	3.200288e-05	0.99602824	1.2311088e-18
1.652392196873711e-12	-2.782032e-06	3.3010903e-05	0.99602824	1.2318311e-18
1.7013909368382973e-12	-2.9035348e-06	3.3957687e-05	0.99602824	1.2316102e-18
1.7501695338778536e-12	-3.026327e-06	3.489897e-05	0.9960282	1.2310883e-18
1.80166078664014e-12	-3.157858e-06	3.5891244e-05	0.9960282	1.230916e-18
1.851304634097866e-12	-3.2865323e-06	3.6846664e-05	0.9960281	1.2316423e-18
1.9011461721491063e-12	-3.4175491e-06	3.780463e-05	0.99602824	1.2326834e-18
1.950399733201763e-12	-3.5487672e-06	3.875011e-05	0.99602824	1.2328279e-18
2.0014012543777216e-12	-3.6866036e-06	3.972815e-05	0.99602824	1.2319964e-18
2.0517893554040034e-12	-3.825037e-06	4.069285e-05	0.9960283	1.2304219e-18
2.1019111521824685e-12	-3.9637584e-06	4.1650794e-05	0.9960283	1.2285701e-18
2.1514952556705218e-12	-4.102196e-06	4.2598735e-05	0.99602836	1.2261961e-18
2.200844841221484e-12	-4.244112e-06	4.354159e-05	0.99602836	1.2236434e-18
2.2504296183210464e-12	-4.388626e-06	4.4484244e-05	0.9960285	1.2213514e-18
2.3007544702312335e-12	-4.532322e-06	4.544031e-05	0.99602836	1.2198304e-18
2.3520290154425353e-12	-4.681635e-06	4.641875e-05	0.9960284	1.219402e-18
2.401288214031888e-12	-4.8319225e-06	4.7356425e-05	0.9960284	1.2195386e-18
2.4502053536719194e-12	-4.982153e-06	4.8282363e-05	0.9960284	1.2192389e-18
2.5010039059934144e-12	-5.136955e-06	4.9241946e-05	0.99602836	1.2182458e-18
2.5519731073441997e-12	-5.2910614e-06	5.02051e-05	0.99602836	1.2174563e-18
2.600883064586415e-12	-5.4407137e-06	5.1132454e-05	0.99602836	1.2171482e-18
2.6501607770457418e-12	-5.5970118e-06	5.2066905e-05	0.99602836	1.2173131e-18
2.7024193540799465e-12	-5.767103e-06	5.3054333e-05	0.99602836	1.2182028e-18
2.7511798464068404e-12	-5.927832e-06	5.3971602e-05	0.9960283	1.2177233e-18
2.801817926098177e-12	-6.093408e-06	5.492055e-05	0.99602836	1.2165728e-18
2.8502268376143584e-12	-6.2499485e-06	5.5827943e-05	0.99602836	1.2156864e-18
2.9011951234535857e-12	-6.415016e-06	5.6785022e-05	0.9960284	1.2149176e-18
2.951838739980157e-12	-6.581495e-06	5.7738453e-05	0.99602836	1.2137969e-18
3.000048081363269e-12	-6.744728e-06	5.864642e-05	0.9960284	1.2127147e-18
3.0506396058983537e-12	-6.9204084e-06	5.9597176e-05	0.9960284	1.2115607e-18
3.101399831580937e-12	-7.100237e-06	6.0547394e-05	0.9960285	1.210594e-18
3.1502660626879762e-12	-7.274084e-06	6.145798e-05	0.9960284	1.2102594e-18
3.2023024637767177e-12	-7.458408e-06	6.24249e-05	0.9960284	1.2108093e-18
3.250255262718794e-12	-7.626753e-06	6.331483e-05	0.99602836	1.2125585e-18
3.3012247849638536e-12	-7.804819e-06	6.426199e-05	0.99602836	1.2152294e-18
3.351757924271247e-12	-7.982334e-06	6.5202905e-05	0.99602836	1.2172204e-18
3.4022028961305636e-12	-8.162147e-06	6.614424e-05	0.99602836	1.219098e-18
3.4523341524781286e-12	-8.3451305e-06	6.708029e-05	0.99602836	1.2205048e-18
3.5017668812151113e-12	-8.529822e-06	6.8002344e-05	0.9960283	1.2208937e-18
3.5507695547983313e-12	-8.716853e-06	6.891383e-05	0.99602836	1.2207037e-18
3.6021967535182886e-12	-8.915729e-06	6.9866765e-05	0.99602836	1.2204708e-18
3.65134181056809e-12	-9.107079e-06	7.0773676e-05	0.9960284	1.2204672e-18
3.700931120875698e-12	-9.29975e-06	7.168567e-05	0.99602836	1.2210762e-18
3.751071235521335e-12	-9.493609e-06	7.260596e-05	0.9960284	1.2225167e-18
3.8011635971718634e-12	-9.685982e-06	7.352481e-05	0.9960284	1.223895e-18
3.85130371558738e-12	-9.878031e-06	7.444538e-05	0.99602836	1.2253653e-18
3.9015721215595865e-12	-1.0070919e-05	7.536974e-05	0.99602836	1.2270625e-18
3.951665587075208e-12	-1.0264866e-05	7.629276e-05	0.9960283	1.2284881e-18
4.001872029105928e-12	-1.0462089e-05	7.721915e-05	0.99602836	1.230119e-18
4.052466051686902e-12	-1.0664696e-05	7.815326e-05	0.9960283	1.2324574e-18
4.102217541396624e-12	-1.0867819e-05	7.907112e-05	0.99602836	1.2333921e-18
4.151232341096221e-12	-1.1071777e-05	7.9973994e-05	0.9960283	1.2332073e-18
4.200073243076248e-12	-1.1278451e-05	8.0870974e-05	0.99602836	1.232781e-18
4.2512689616509776e-12	-1.149733e-05	8.180761e-05	0.99602836	1.2322174e-18
4.300045291227295e-12	-1.1706722e-05	8.269695e-05	0.9960284	1.2317061e-18
4.3513121894798035e-12	-1.1927828e-05	8.362943e-05	0.9960284	1.231241e-18
4.40017804834357e-12	-1.2139292e-05	8.451467e-05	0.9960285	1.2308539e-18
4.4517136765527645e-12	-1.235951e-05	8.544537e-05	0.9960284	1.2307609e-18
4.501079485031932e-12	-1.2568439e-05	8.633869e-05	0.9960285	1.2310827e-18
4.550626917566638e-12	-1.2780577e-05	8.723645e-05	0.9960284	1.2316795e-18
4.600395215273952e-12	-1.29941e-05	8.8135486e-05	0.99602836	1.2326278e-18
4.6509254748178475e-12	-1.3207843e-05	8.90495e-05	0.99602836	1.234908e-18
4.70010482239309e-12	-1.3417195e-05	8.994348e-05	0.9960283	1.2395658e-18
4.752390014834553e-12	-1.364428e-05	9.089578e-05	0.99602824	1.2458945e-18
4.801749231827642e-12	-1.3862904e-05	9.179461e-05	0.996028	1.2513227e-18
4.851184124793383e-12	-1.4084857e-05	9.269291e-05	0.9960279	1.2571376e-18
4.900611533788484e-12	-1.4307573e-05	9.359049e-05	0.9960278	1.2631375e-18
4.9521353697456135e-12	-1.4542917e-05	9.452771e-05	0.99602777	1.2683023e-18
5.000374281341693e-12	-1.4768311e-05	9.540441e-05	0.99602765	1.271536e-18
5.050666181867993e-12	-1.5007782e-05	9.631543e-05	0.9960276	1.2738664e-18
5.100644110460269e-12	-1.5248784e-05	9.721579e-05	0.9960275	1.2755332e-18
5.150325948028723e-12	-1.54878e-05	9.8106306e-05	0.9960275	1.2765911e-18
5.2024208391488505e-12	-1.5737534e-05	9.903842e-05	0.9960276	1.2775625e-18
5.252246743185977e-12	-1.597662e-05	9.9929064e-05	0.99602735	1.2789334e-18
5.302240319660698e-12	-1.6217804e-05	0.000100822	0.99602735	1.2806793e-18
5.352190740820586e-12	-1.6460674e-05	0.00010171167	0.99602735	1.2823456e-18
5.401967952036863e-12	-1.6702352e-05	0.00010259501	0.9960273	1.2836467e-18
5.451644863968355e-12	-1.6941802e-05	0.000103474595	0.9960273	1.28474e-18
5.5015107427467384e-12	-1.717953e-05	0.000104357256	0.9960273	1.2862542e-18
5.551840951872227e-12	-1.7417915e-05	0.0001052505	0.99602723	1.2888691e-18
5.6001997639871615e-12	-1.7647833e-05	0.00010611131	0.9960272	1.2927947e-18
5.651112258635882e-12	-1.7892178e-05	0.000107019696	0.99602705	1.29703e-18
5.701619764155701e-12	-1.8138096e-05	0.00010792127	0.99602705	1.3002473e-18
5.75167339031213e-12	-1.8384038e-05	0.00010881375	0.99602705	1.3023367e-18
5.8014479804161615e-12	-1.863008e-05	0.000109700566	0.99602693	1.3037662e-18
5.85105956771286e-12	-1.887593e-05	0.00011058429	0.99602705	1.3048201e-18
5.90054325254756e-12	-1.9122286e-05	0.00011146718	0.996027	1.3055823e-18
5.952227234551104e-12	-1.9382383e-05	0.00011239093	0.996027	1.305774e-18
6.001046644530449e-12	-1.9632036e-05	0.00011326473	0.9960269	1.3051056e-18
6.05195596223533e-12	-1.9897663e-05	0.000114175324	0.99602693	1.3037161e-18
6.100504529924387e-12	-2.0155498e-05	0.000115041395	0.996027	1.3025205e-18
6.151883879038537e-12	-2.0432137e-05	0.000115954135	0.996027	1.3020716e-18
6.201359810594534e-12	-2.0700249e-05	0.00011682898	0.9960271	1.3028144e-18
6.2515756319775425e-12	-2.097285e-05	0.0001177135	0.99602705	1.3053573e-18
6.301894628027033e-12	-2.1245736e-05	0.00011859756	0.99602693	1.308193e-18
6.3518643993112805e-12	-2.1516958e-05	0.00011947462	0.9960269	1.3101508e-18
6.401760933561256e-12	-2.1788823e-05	0.00012034949	0.9960269	1.3119409e-18
6.4518114283365055e-12	-2.2062868e-05	0.00012122609	0.9960269	1.3141428e-18
6.501821952757046e-12	-2.2338714e-05	0.00012210062	0.9960268	1.3162611e-18
6.551688045259375e-12	-2.2616054e-05	0.00012297001	0.9960268	1.3180217e-18
6.601502136278353e-12	-2.2893508e-05	0.00012383421	0.99602675	1.3196606e-18
6.651387848970307e-12	-2.3169272e-05	0.00012469734	0.9960267	1.3215001e-18
6.701501596371645e-12	-2.34458e-05	0.00012556383	0.9960266	1.3239731e-18
6.752228384302584e-12	-2.3724966e-05	0.00012643829	0.9960266	1.3282827e-18
6.801157521021189e-12	-2.3990273e-05	0.00012728108	0.9960264	1.3349395e-18
6.850587022602637e-12	-2.4256215e-05	0.00012813654	0.9960263	1.3437079e-18
6.9023250452315765e-12	-2.4537534e-05	0.0001290351	0.9960261	1.3520834e-18
6.951039887983314e-12	-2.4804222e-05	0.00012988104	0.996026	1.3585553e-18
7.001945297822656e-12	-2.5083906e-05	0.00013076595	0.99602586	1.3641315e-18
7.052486214126894e-12	-2.5363392e-05	0.0001316455	0.9960258	1.3684994e-18
7.1024149469620765e-12	-2.5642075e-05	0.0001325156	0.9960258	1.3708717e-18
7.151893128219653e-12	-2.5922149e-05	0.00013337708	0.9960258	1.3718621e-18
7.201039601209448e-12	-2.6201938e-05	0.00013422988	0.99602586	1.371895e-18
7.252270285821185e-12	-2.6492577e-05	0.00013511765	0.996026	1.3709136e-18
7.300837339776442e-12	-2.6767868e-05	0.00013596057	0.9960261	1.3694048e-18
7.351843415154027e-12	-2.7058377e-05	0.00013684797	0.9960261	1.3678578e-18
7.400579201441653e-12	-2.733926e-05	0.0001376976	0.99602616	1.3667936e-18
7.45205859105083e-12	-2.7639897e-05	0.00013859462	0.9960261	1.3664903e-18
7.501343364654645e-12	-2.7929855e-05	0.00013945285	0.9960261	1.3669101e-18
7.550590126875042e-12	-2.8222443e-05	0.00014031088	0.99602604	1.3672268e-18
7.60191252303038e-12	-2.8531205e-05	0.00014120527	0.996026	1.3665018e-18
7.650675211673919e-12	-2.8829845e-05	0.00014205441	0.99602604	1.3655112e-18
7.701678994159139e-12	-2.9147484e-05	0.00014293872	0.996026	1.3639792e-18
7.750002198160743e-12	-2.9451046e-05	0.00014377174	0.9960261	1.361922e-18
7.800499917197121e-12	-2.9768926e-05	0.00014463752	0.9960261	1.3592301e-18
7.850741466080015e-12	-3.0084157e-05	0.00014549577	0.99602616	1.3560106e-18
7.900868611665342e-12	-3.0398232e-05	0.00014635097	0.99602616	1.352595e-18
7.95108861244717e-12	-3.071369e-05	0.00014720685	0.9960263	1.3494115e-18
8.001600851422699e-12	-3.103235e-05	0.00014806625	0.9960264	1.3468723e-18
8.05203552763767e-12	-3.135158e-05	0.00014892194	0.9960264	1.3441962e-18
8.102247489660247e-12	-3.1669137e-05	0.00014977176	0.9960265	1.3410959e-18
8.152312244545755e-12	-3.198538e-05	0.00015061833	0.9960266	1.3377491e-18
8.202106027040926e-12	-3.2300217e-05	0.00015146022	0.99602664	1.3339536e-18
8.251568414939502e-12	-3.2614455e-05	0.00015229687	0.9960267	1.3296498e-18
8.300841737698024e-12	-3.293033e-05	0.00015312927	0.99602675	1.3251204e-18
8.350095862930383e-12	-3.3248405e-05	0.00015395884	0.99602675	1.3206469e-18
8.401815484225129e-12	-3.3583725e-05	0.00015482593	0.9960268	1.3162321e-18
8.451263744166753e-12	-3.3903405e-05	0.00015565116	0.9960269	1.3122165e-18
8.500756919626003e-12	-3.4221288e-05	0.00015647488	0.9960269	1.3083382e-18
8.550363133257047e-12	-3.453754e-05	0.00015729973	0.996027	1.3046957e-18
8.6000605400582e-12	-3.485272e-05	0.0001581267	0.996027	1.3012507e-18
8.652235976245217e-12	-3.5182762e-05	0.00015899625	0.99602705	1.2978681e-18
8.702162846289035e-12	-3.5499284e-05	0.00015982952	0.9960271	1.2948783e-18
8.752123406804436e-12	-3.5816793e-05	0.00016066276	0.9960272	1.2919835e-18
8.802198650825171e-12	-3.613378e-05	0.00016149798	0.9960272	1.2893032e-18
8.850118529770966e-12	-3.6436828e-05	0.00016229937	0.99602723	1.2871394e-18
8.900495906122143e-12	-3.6756934e-05	0.00016314328	0.99602723	1.2849887e-18
8.950709559482228e-12	-3.7076275e-05	0.00016398523	0.99602723	1.2826088e-18
9.000694364158484e-12	-3.7394726e-05	0.00016482684	0.9960273	1.2799211e-18
9.050568258539456e-12	-3.77175e-05	0.00016567	0.99602735	1.2771127e-18
9.100475748168408e-12	-3.8046324e-05	0.00016651221	0.99602735	1.274392e-18
9.150458514371869e-12	-3.8377824e-05	0.00016735312	0.9960274	1.2718122e-18
9.200495954141281e-12	-3.871153e-05	0.00016819383	0.9960276	1.2693424e-18
9.250678057717557e-12	-3.9048144e-05	0.00016903543	0.9960276	1.2671046e-18
9.301095273961657e-12	-3.9387658e-05	0.00016987929	0.9960276	1.2652265e-18
9.3517942020264e-12	-3.9729417e-05	0.00017072605	0.9960276	1.2637804e-18
9.400337799667555e-12	-4.0055784e-05	0.00017153674	0.99602765	1.2628097e-18
9.451626381934743e-12	-4.0401177e-05	0.00017239554	0.99602765	1.2623076e-18
9.500963588736222e-12	-4.0736955e-05	0.0001732231	0.99602765	1.2626792e-18
9.550996963479243e-12	-4.1080944e-05	0.00017406138	0.99602765	1.2643906e-18
9.601123433028921e-12	-4.142797e-05	0.00017489966	0.9960276	1.2663074e-18
9.65078141547782e-12	-4.177281e-05	0.00017572858	0.9960276	1.2672923e-18
9.700125722713468e-12	-4.2116255e-05	0.00017655264	0.99602765	1.2676834e-18
9.751810643141125e-12	-4.2478827e-05	0.00017741627	0.99602765	1.2678624e-18
9.801136005302802e-12	-4.2827603e-05	0.00017823973	0.99602765	1.2682193e-18
9.850798809730275e-12	-4.318121e-05	0.000179068	0.99602765	1.2692251e-18
9.900990013602886e-12	-4.3540833e-05	0.00017990437	0.99602765	1.2713346e-18
9.95165956261764e-12	-4.3906868e-05	0.00018074882	0.9960276	1.2745645e-18
1.000199352040999e-11	-4.427527e-05	0.00018158693	0.9960276	1.2770611e-18
1.0051756334973776e-11	-4.4644585e-05	0.00018241248	0.9960276	1.2783229e-18
1.010112626351707e-11	-4.5014458e-05	0.00018322664	0.99602765	1.2787888e-18
1.0150340939963514e-11	-4.5384524e-05	0.00018403279	0.9960275	1.278952e-18
1.0202076107582547e-11	-4.5772544e-05	0.00018487556	0.9960275	1.2792396e-18
1.0251439849382982e-11	-4.614162e-05	0.00018567724	0.9960274	1.2796941e-18
1.0300885830493758e-11	-4.6510828e-05	0.00018647868	0.9960274	1.2803149e-18
1.0350522720571868e-11	-4.6881552e-05	0.00018728178	0.99602735	1.2813324e-18
1.0400498796361893e-11	-4.7255016e-05	0.0001880882	0.99602735	1.2830917e-18
1.0450875597901743e-11	-4.763057e-05	0.00018889947	0.9960273	1.2858026e-18
1.0501582809580046e-11	-4.8008038e-05	0.00018971536	0.9960273	1.2893837e-18
1.0550013503212424e-11	-4.8368514e-05	0.00019049442	0.9960273	1.2935445e-18
1.0601329857585779e-11	-4.87516e-05	0.00019131984	0.9960272	1.2989975e-18
1.0650456451399346e-11	-4.9119866e-05	0.00019210864	0.99602705	1.3055048e-18
1.0702476581113412e-11	-4.9510818e-05	0.00019294176	0.99602693	1.3136371e-18
1.0751698308055962e-11	-4.9880517e-05	0.00019372744	0.99602675	1.3209301e-18
1.0800479873127821e-11	-5.024511e-05	0.00019450486	0.99602675	1.3268961e-18
1.0851641411248615e-11	-5.0626244e-05	0.00019532099	0.9960266	1.332694e-18
1.0900193636083747e-11	-5.098812e-05	0.00019609655	0.9960265	1.3381555e-18
1.0951160169507049e-11	-5.13691e-05	0.00019691169	0.9960264	1.3435457e-18
1.1002083265800043e-11	-5.175193e-05	0.00019772699	0.9960263	1.3489019e-18
1.1050503685103295e-11	-5.2119343e-05	0.00019850151	0.99602604	1.354249e-18
1.1101567602882304e-11	-5.250884e-05	0.000199315	0.99602586	1.360346e-18
1.1150051678614414e-11	-5.2878146e-05	0.00020008524	0.99602574	1.3661651e-18
1.1200982401139222e-11	-5.326648e-05	0.00020089393	0.99602574	1.3720236e-18
1.1251857389582461e-11	-5.365605e-05	0.00020169975	0.9960257	1.3777906e-18
1.1302246224480275e-11	-5.404129e-05	0.00020249515	0.9960257	1.3818614e-18
1.1352013485249826e-11	-5.4420638e-05	0.00020327991	0.99602556	1.3838427e-18
1.1401257928827393e-11	-5.4796117e-05	0.00020405569	0.9960256	1.3841957e-18
1.1450129206268646e-11	-5.516815e-05	0.00020482366	0.9960256	1.3834671e-18
1.1501176312836141e-11	-5.5553934e-05	0.00020562476	0.9960256	1.3819767e-18
1.1551993429824894e-11	-5.5935154e-05	0.00020642372	0.9960256	1.3798968e-18
1.1600195548521656e-11	-5.629554e-05	0.00020718474	0.9960257	1.3774477e-18
1.1650651014075574e-11	-5.667439e-05	0.00020798483	0.99602574	1.3745261e-18
1.170102772073556e-11	-5.705543e-05	0.00020878486	0.9960258	1.3714516e-18
1.1751382839417851e-11	-5.7437996e-05	0.000209585	0.9960258	1.3683626e-18
1.1801717014469767e-11	-5.78224e-05	0.00021038557	0.9960258	1.3652604e-18
1.1852005576485686e-11	-5.8208527e-05	0.00021118535	0.9960259	1.362093e-18
1.190225465330374e-11	-5.8596146e-05	0.00021198408	0.996026	1.358877e-18
1.1950120160506581e-11	-5.8966252e-05	0.0002127441	0.99602604	1.3558676e-18
1.2000434110786917e-11	-5.9355025e-05	0.00021354326	0.99602616	1.3528592e-18
1.2050849753179927e-11	-5.9745198e-05	0.00021434619	0.99602616	1.350099e-18
1.2101367806507054e-11	-6.0139068e-05	0.0002151531	0.9960263	1.3475856e-18
1.2151994077433483e-11	-6.0537644e-05	0.00021596241	0.9960263	1.3453284e-18
1.2200370405488689e-11	-6.092197e-05	0.00021673508	0.9960264	1.3435465e-18
1.2251415679597094e-11	-6.1329774e-05	0.00021754895	0.9960264	1.3422526e-18
1.2300384113611303e-11	-6.1722436e-05	0.0002183294	0.99602634	1.3418655e-18
1.2352385593997538e-11	-6.214213e-05	0.00021915862	0.9960263	1.3429687e-18
1.2400140490038229e-11	-6.253068e-05	0.00021992002	0.99602616	1.3460204e-18
1.2451103816832509e-11	-6.294921e-05	0.00022073154	0.9960261	1.3515801e-18
1.2501992570283118e-11	-6.337049e-05	0.00022153954	0.996026	1.3569861e-18
1.2550157942845142e-11	-6.3771506e-05	0.0002223022	0.9960259	1.3615852e-18
1.2600662797770173e-11	-6.419443e-05	0.00022309972	0.99602574	1.3658229e-18
1.265098386792845e-11	-6.461795e-05	0.00022389156	0.99602574	1.3694908e-18
1.270120570894852e-11	-6.504236e-05	0.00022467856	0.99602574	1.3728664e-18
1.2751428350246623e-11	-6.5466826e-05	0.00022546161	0.9960257	1.3762852e-18
1.2801539961458486e-11	-6.5888635e-05	0.00022624042	0.9960257	1.3793653e-18
1.2851399532813319e-11	-6.630643e-05	0.00022701496	0.9960256	1.3816315e-18
1.2900987691771356e-11	-6.6721106e-05	0.00022778673	0.9960256	1.383035e-18
1.2950357832325746e-11	-6.7135225e-05	0.00022855701	0.9960256	1.3837686e-18
1.3002059330350011e-11	-6.757176e-05	0.00022936477	0.9960256	1.3841242e-18
1.3051169674185885e-11	-6.7989684e-05	0.00023013167	0.9960256	1.3840854e-18
1.3102188761801848e-11	-6.842664e-05	0.00023092666	0.9960257	1.3825255e-18
1.3150325300918623e-11	-6.884018e-05	0.00023167509	0.99602574	1.3799011e-18
1.3200562824971648e-11	-6.927338e-05	0.00023245593	0.9960258	1.3764549e-18
1.3250659635246999e-11	-6.970801e-05	0.00023323328	0.996026	1.3727398e-18
1.3300769919705596e-11	-7.0144546e-05	0.00023400906	0.99602604	1.3691011e-18
1.3351056257391759e-11	-7.058438e-05	0.00023478632	0.99602604	1.3658911e-18
1.3401648785464062e-11	-7.102933e-05	0.00023556675	0.9960261	1.3634035e-18
1.3450046892822569e-11	-7.1456576e-05	0.00023631043	0.99602616	1.3615544e-18
1.3500881182417257e-11	-7.190521e-05	0.00023709006	0.99602616	1.3596643e-18
1.3551856734737296e-11	-7.2357114e-05	0.00023787201	0.99602634	1.3581228e-18
1.3600424495287392e-11	-7.2790834e-05	0.00023861504	0.99602634	1.3567122e-18
1.3651093265581479e-11	-7.324525e-05	0.00023938692	0.9960264	1.3544766e-18
1.37015621020286e-11	-7.369856e-05	0.00024015259	0.9960264	1.3518203e-18
1.3752003636791603e-11	-7.415178e-05	0.00024091534	0.9960264	1.3491316e-18
1.380016784776256e-11	-7.458441e-05	0.00024164181	0.9960264	1.3468641e-18
1.3850992703099949e-11	-7.5040814e-05	0.00024240717	0.9960264	1.3450553e-18
1.390211896576897e-11	-7.550006e-05	0.00024317658	0.99602634	1.3439503e-18
1.3950959980220818e-11	-7.594018e-05	0.00024391191	0.99602634	1.3432539e-18
1.400225975337663e-11	-7.6406024e-05	0.00024468338	0.9960264	1.3425657e-18
1.405098657133144e-11	-7.68516e-05	0.0002454128	0.99602634	1.3416048e-18
1.4101920877417319e-11	-7.7318764e-05	0.00024617082	0.99602634	1.3400766e-18
1.415027939574579e-11	-7.7762124e-05	0.0002468863	0.9960263	1.3382995e-18
1.4201014536754796e-11	-7.822591e-05	0.00024763364	0.9960264	1.3363588e-18
1.4251768924618014e-11	-7.8688994e-05	0.00024837902	0.9960264	1.3344733e-18
1.430234378924621e-11	-7.9149504e-05	0.00024911886	0.99602646	1.3322305e-18
1.4350316344332924e-11	-7.958434e-05	0.0002498184	0.9960264	1.3297275e-18
1.4400523596952489e-11	-8.0037215e-05	0.00025054914	0.99602646	1.326814e-18
1.4450686067540009e-11	-8.048736e-05	0.00025127866	0.9960265	1.3238535e-18
1.4500930322127644e-11	-8.0936545e-05	0.00025200972	0.9960266	1.3210768e-18
1.4551350587687284e-11	-8.138607e-05	0.00025274357	0.9960266	1.3186568e-18
1.4601910466298336e-11	-8.183548e-05	0.00025348025	0.99602664	1.3165255e-18
1.4652382930701747e-11	-8.228348e-05	0.00025421736	0.9960266	1.3142495e-18
1.4700330214371858e-11	-8.2709674e-05	0.0002549193	0.9960267	1.3118829e-18
1.475057476314731e-11	-8.315814e-05	0.0002556558	0.99602675	1.3092498e-18
1.4800628833692505e-11	-8.360695e-05	0.0002563891	0.99602675	1.3063262e-18
1.485027536554316e-11	-8.4053056e-05	0.00025711488	0.9960268	1.3027971e-18
1.4901867241384544e-11	-8.451612e-05	0.00025786794	0.9960269	1.2985582e-18
1.4950767796716666e-11	-8.4954176e-05	0.000258582	0.99602705	1.2941354e-18
1.5001702472488703e-11	-8.5410175e-05	0.00025932727	0.9960271	1.2892453e-18
1.5050127847886182e-11	-8.58453e-05	0.00026003754	0.9960272	1.2844671e-18
1.5100759717991767e-11	-8.6302534e-05	0.00026078065	0.99602723	1.279476e-18
1.5151418777640037e-11	-8.676245e-05	0.00026152405	0.9960273	1.2746393e-18
1.5202268377914065e-11	-8.7226406e-05	0.00026226926	0.99602735	1.2701208e-18
1.5251140844217203e-11	-8.7674074e-05	0.00026298434	0.9960275	1.266262e-18
1.5300458606563434e-11	-8.812737e-05	0.00026370428	0.9960276	1.2629833e-18
1.5350295175340744e-11	-8.8586195e-05	0.00026443004	0.9960277	1.2603907e-18
1.5400667502548816e-11	-8.905066e-05	0.0002651619	0.9960277	1.2585382e-18
1.5451553639049346e-11	-8.951938e-05	0.000265899	0.99602765	1.257441e-18
1.5500493010743798e-11	-8.996842e-05	0.00026660762	0.9960277	1.2571449e-18
1.555241495460189e-11	-9.044488e-05	0.0002673609	0.99602777	1.2577466e-18
1.5602116772112333e-11	-9.090242e-05	0.0002680824	0.99602765	1.2587804e-18
1.5651946865066998e-11	-9.136185e-05	0.0002688053	0.9960277	1.2600664e-18
1.5701995487138078e-11	-9.18241e-05	0.00026953177	0.9960277	1.2617944e-18
1.5752292548435605e-11	-9.22903e-05	0.00027026163	0.9960276	1.2640581e-18
1.580028770659411e-11	-9.273578e-05	0.00027095713	0.9960276	1.2667038e-18
1.5850863776664983e-11	-9.3204944e-05	0.00027169051	0.9960276	1.2696561e-18
1.590140668067024e-11	-9.36755e-05	0.00027242524	0.9960274	1.2725789e-18
1.5952040905207482e-11	-9.4150244e-05	0.00027316148	0.9960273	1.2757662e-18
1.6000343859878387e-11	-9.46062e-05	0.00027386248	0.99602723	1.2793428e-18
1.6051435345571907e-11	-9.509059e-05	0.00027460125	0.99602723	1.2838285e-18
