source,freq_ghz,dataset,preferred,window,start_frac,end_frac,duration_ns,slope_nj_per_s,background_slope_nj_per_s,corrected_slope_nj_per_s,r2,n_points,delta_e_aj,data_path
srcX,400.0,srcX_02ns,False,50_100,0.5,1.0,0.2,-1.8280201251674424,-0.003781098058550842,-1.8242390271088915,0.7266552985220052,101,-0.17727670000000018,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f400GHz.out/table.txt
srcX,400.0,srcX_05ns,True,00_100,0.0,1.0,0.4990014381372225,0.1316288955447499,0.005315112917653493,0.12631378262709642,0.027291799994363042,500,0.7300394000000001,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/05ns/sw_f400GHz.out/table.txt
srcX,400.0,srcX_05ns,True,10_100,0.1,1.0,0.4990014381372225,-0.2676778163735747,0.002772266093196028,-0.2704500824667707,0.3686902414478298,450,0.08294000000000008,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/05ns/sw_f400GHz.out/table.txt
srcX,400.0,srcX_05ns,True,20_100,0.2,1.0,0.4990014381372225,-0.26412691754566286,0.002094920876264422,-0.26622183842192726,0.3937327163654809,400,-0.2086944999999999,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/05ns/sw_f400GHz.out/table.txt
srcX,400.0,srcX_05ns,True,30_100,0.3,1.0,0.4990014381372225,-0.0792415441202751,0.002449880744652873,-0.08169142486492798,0.1546847637619969,350,-0.03840029999999982,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/05ns/sw_f400GHz.out/table.txt
srcX,400.0,srcX_05ns,True,40_100,0.4,1.0,0.4990014381372225,-0.005873609763517781,0.0020323817378846473,-0.007905991501402428,0.0019363929819447012,300,-0.03148610000000011,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/05ns/sw_f400GHz.out/table.txt
srcX,400.0,srcX_05ns,True,50_100,0.5,1.0,0.4990014381372225,-0.047622310026581086,0.0006325777244673759,-0.04825488775104846,0.12158927412592957,250,0.018098599999999916,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/05ns/sw_f400GHz.out/table.txt
srcX,500.0,srcX_02ns,True,00_100,0.0,1.0,0.2,1.1560622208544644,0.016614866149376545,1.1394473547050878,0.2542218072104122,201,0.8462741,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f500GHz.out/table.txt
srcX,500.0,srcX_02ns,True,10_100,0.1,1.0,0.2,0.32871207201850045,0.019204727045225918,0.30950734497327453,0.08802357698260854,181,0.1674807,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f500GHz.out/table.txt
srcX,500.0,srcX_02ns,True,20_100,0.2,1.0,0.2,0.31137158423028194,0.009915232723355077,0.30145635150692685,0.06647777220572737,161,0.11756490000000017,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f500GHz.out/table.txt
srcX,500.0,srcX_02ns,True,30_100,0.3,1.0,0.2,-0.15939754098455788,0.0024053129798822922,-0.16180285396444016,0.02364509082801791,141,-0.0002883000000000788,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f500GHz.out/table.txt
srcX,500.0,srcX_02ns,True,40_100,0.4,1.0,0.2,-0.10617499254552472,-0.001892966313059807,-0.10428202623246491,0.009351345259335453,121,0.022100400000000173,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f500GHz.out/table.txt
srcX,500.0,srcX_02ns,True,50_100,0.5,1.0,0.2,0.10293732387404167,-0.003781098058550842,0.10671842193259251,0.009127720960210972,101,0.017905400000000096,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f500GHz.out/table.txt
srcX,600.0,srcX_02ns,True,00_100,0.0,1.0,0.2,0.7827262393470013,0.016614866149376545,0.7661113731976247,0.3621238447960712,201,0.5033384999999999,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f600GHz.out/table.txt
srcX,600.0,srcX_02ns,True,10_100,0.1,1.0,0.2,0.49399852400780603,0.019204727045225918,0.4747937969625801,0.2416732380869724,181,0.1720725,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f600GHz.out/table.txt
srcX,600.0,srcX_02ns,True,20_100,0.2,1.0,0.2,0.34501711571617993,0.009915232723355077,0.33510188299282484,0.12317850263540331,161,0.12453430000000004,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f600GHz.out/table.txt
srcX,600.0,srcX_02ns,True,30_100,0.3,1.0,0.2,0.2359522957222836,0.0024053129798822922,0.23354698274240132,0.05527829166841769,141,-0.003148999999999967,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f600GHz.out/table.txt
srcX,600.0,srcX_02ns,True,40_100,0.4,1.0,0.2,0.11041300989625638,-0.001892966313059807,0.11230597620931619,0.011360413980514017,121,0.0961602999999999,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f600GHz.out/table.txt
srcX,600.0,srcX_02ns,True,50_100,0.5,1.0,0.2,0.06045103945205995,-0.003781098058550842,0.0642321375106108,0.00291136953554616,101,-0.017744400000000115,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f600GHz.out/table.txt
srcX,700.0,srcX_02ns,True,00_100,0.0,1.0,0.2,0.9459871790732126,0.016614866149376545,0.929372312923836,0.27259180069416233,201,0.6687621999999998,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f700GHz.out/table.txt
