freq,t_ns,dx,dy,dz
75,0.42,0.09761370859399321,-0.0383953895108995,-0.06650243990972982
75,0.43,0.08516557255666868,-0.07126389489872764,-0.06097540961793513
75,0.44,0.010205159156527088,-0.004915716886486621,-0.004645891969680349
75,0.45,0.05352956547290689,0.05607266453307603,-0.05803967068874628
75,0.46,0.09547717331993512,0.062064150962925176,-0.04884056669443382
75,0.47000000000000003,0.008779937389423509,0.014238262125140011,-0.020999244973832987
75,0.48,-0.030876961052854313,0.03942710549479145,-0.01818284816544136
75,0.49,-0.02468322413024282,0.08227314186302692,-0.05655643742398553
75,0.5,-0.02203570232072849,0.038129804821110724,-0.03221896551994164
100,0.0,0.0,0.0,0.0
100,0.01,-0.0340958986580695,0.024914886481155918,-0.0016512342428676165
100,0.02,-0.0011205064407597831,0.027404015809192828,-0.005541826749869473
100,0.03,-0.02817956475251293,0.07316864221900943,0.03520292107495493
100,0.04,0.009464240620062014,0.0890129342217385,0.007731428734089718
100,0.05,-0.012488274108211074,0.11103398801443021,0.027000565475887587
100,0.06,-0.030999750141532445,0.1299715183175643,0.055148963466752576
100,0.07,-0.008607160589168217,0.3982673088939493,0.03678093022560347
100,0.08,0.003883022698545347,0.4309060148989339,0.04520492321676529
100,0.09,-0.01608033798610009,0.4546618517109842,0.059477135869254745
100,0.1,-0.03722055598041507,0.4633762768457075,0.07372556759526816
100,0.11,-0.012900581743341634,0.4155741409080456,0.06613005736127776
100,0.12,-0.0811519901424198,0.4423055158723983,0.09034994864913061
100,0.13,-0.07624875741380777,0.42418640056160944,0.15313044783507482
100,0.14,-0.03912971194623439,0.4843179815158116,0.36558491205384774
100,0.15,0.022654460053693985,0.45951508467682706,0.5073894757729498
100,0.16,0.05062358099185005,0.4389320857654369,0.8261014636461326
100,0.17,0.12519956645497388,0.4668104893881342,1.0828444184093622
100,0.18,0.43629785395309645,0.4434387498789754,1.3525717484092008
100,0.19,0.5181035834196096,0.35694391884128507,1.6769157332892883
100,0.2,0.5236573812374985,0.013190830957825028,2.041250161840491
100,0.21,0.5483477366907757,-0.057199787514591094,2.50260367641917
100,0.22,0.5289414667302027,-0.14541277181488965,3.0081691924711405
100,0.23,0.39129396795530985,-0.47325199170919063,3.5463341684643805
100,0.24,0.08324616005297258,-0.53739898827331,4.1528936260545635
100,0.25,-0.03419898933229959,-0.5208066812146797,4.7691351547228935
100,0.26,-0.3386491219847869,-0.4771251759144093,5.334264262358051
100,0.27,-0.5269557846345664,-0.09483868641650162,6.04976617004185
100,0.28,-0.5763369489213233,0.03620415326244597,6.75543536260538
100,0.29,-0.5432470447734943,0.46010304723605705,7.382981251957092
100,0.3,-0.46428548165124545,0.547221185617083,8.107301326175225
100,0.31,-0.06555428119459351,0.5393832900630535,8.711091217502748
100,0.32,0.3786073145956621,0.4491259912835197,9.612871180428664
100,0.33,0.5324470981463314,0.049831021395753794,10.29256332753964
100,0.34,0.538574869243817,-0.05462366423871501,11.069117679839877
100,0.35000000000000003,0.5207139336144664,-0.4453715878340177,11.744458180758004
100,0.36,0.13414503204548467,-0.5706767525207113,12.683705552389412
100,0.37,-0.1338812945034391,-0.5872298384202423,13.306776005942986
100,0.38,-0.5143627783028819,-0.47003292692581056,14.10841604077944
100,0.39,-0.5346093355935864,-0.07144041482115782,14.843463542389154
100,0.4,-0.526311811866691,0.0765821396906965,15.708288204928722
100,0.41000000000000003,-0.44500596040347773,0.5129980337427753,16.425914411271805
100,0.42,-0.125273418089332,0.5150226816274035,17.147482856161034
100,0.43,-0.03940417488069059,0.4671962345257974,17.83317808305758
100,0.44,0.3331744594338524,0.39623640715665337,18.371100271056513
100,0.45,0.4489240485721453,0.0554162149071118,18.616585871743638
100,0.46,0.4896283007752693,0.031382652909769604,18.520801297455144
100,0.47000000000000003,0.41052748512150933,0.07510485482659135,18.373526130682997
100,0.48,0.3772725935593009,0.061942878488117976,18.085502292627424
100,0.49,0.16422423108757656,0.14332832511718152,17.80861079154527
100,0.5,0.15541670707871802,0.38216827256472996,17.59272666833448
500,0.0,0.0,0.0,0.0
500,0.01,0.015111474206747744,-0.00013562760920038386,-0.021393921583683806
500,0.02,0.007720168209406353,0.006671801688749924,-0.03396865123687576
500,0.03,0.09024080530247147,0.019342575022843533,-0.0037502396001762865
500,0.04,0.05454771875756493,0.008648909984248832,-0.037391883808510336
500,0.05,0.04541824382279103,0.04410520867138957,-0.03792269573353835
500,0.06,0.059684006398271094,-0.01784331972192632,-0.060431665306758475
500,0.07,0.08419245829236743,-0.026828837253404462,-0.04608278876682803
500,0.08,0.0634955386051992,0.0034495280131849886,-0.09059521844174513
500,0.09,0.0140596531802224,-0.00924144224898882,-0.11454683277728962
500,0.1,-0.003612805779024342,-0.00960928959655405,-0.32998280663663593
500,0.11,0.027299102802928132,-0.03487083243141953,-0.43876174772560717
500,0.12,0.02896579059237681,-0.02336418672919294,-0.47314617547695553
500,0.13,0.029830269173217516,0.014178070127293552,-0.44849547512525595
500,0.14,0.05277023454988594,0.028131094136643497,-0.48479403116503766
500,0.15,0.031730444243422085,0.013607818131248452,-0.5187273583836857
500,0.16,0.04542314994746022,-0.0062336845706383315,-0.5518308004456857
500,0.17,-0.0047010535751610405,-0.0038589029580613503,-0.5915330280323872
500,0.18,-0.00924986906523273,0.0013177287571863872,-0.9067939303419054
500,0.19,-0.012971268555300954,0.006903326495823592,-0.9385793426578459
500,0.2,0.012424353628990303,-0.015183899416278734,-0.9739666678372033
500,0.21,0.048472414952073,-0.004672625470657722,-1.0200824155495098
500,0.22,0.01918264434604211,0.024078258018771947,-1.0207964536943024
500,0.23,0.00864888466900382,0.017279794200568688,-1.0478426516793604
500,0.24,0.018396917059302353,0.008813581242225865,-1.153304083746491
500,0.25,0.008722995528170685,0.02120441923264949,-1.4528988873920952
500,0.26,-0.020770684814987565,0.021542885903656387,-1.48850730386458
500,0.27,-0.030998438890062378,0.028505479996141506,-1.5054775300060614
500,0.28,0.015370024702420439,0.029804703721062257,-1.5510092313109995
500,0.29,0.010361651693610698,0.05243679073415208,-1.606153364569849
500,0.3,-0.006870650017564373,0.001483942331770294,-1.95211423402759
500,0.31,-0.027008862248933955,-0.01956951381579941,-1.9700437020248958
500,0.32,-0.04472258853698464,0.006092901654433548,-2.012180392709638
500,0.33,-0.05823749185551819,0.020764774929979524,-2.0338407341293134
500,0.34,-0.023711934796256884,0.003230988440030558,-2.417229095295724
500,0.35000000000000003,-0.043099747152957946,0.006270981524981067,-2.4774421168861807
500,0.36,-0.051458595880728104,-0.021642684703468973,-2.503348902560248
500,0.37,-0.024931011584868656,-0.04564523738231685,-2.6235327790745946
500,0.38,0.019262340115432153,-0.008481451509318562,-2.9694721249670124
500,0.39,0.03686009593922179,-0.02831014220289063,-3.026429125376495
500,0.4,0.045742469494079785,-0.06059190445509799,-3.0949366983445548
500,0.41000000000000003,0.007744664980045002,-0.02373084734198372,-3.453640348911535
500,0.42,-0.011303063058907272,0.002179829506633979,-3.5299051318764687
500,0.43,0.06429682196204922,-0.013584020700605494,-3.570123379323775
500,0.44,0.006545328198896528,-0.03783066098486643,-3.9536113347524453
500,0.45,-0.02385684010693012,-0.0291725967280172,-4.005958751984714
500,0.46,-0.011223733042005081,0.03306038955815894,-4.081381098317166
500,0.47000000000000003,-0.012709914055019311,0.044197483577345764,-4.458717538208241
500,0.48,0.0297600280542909,-0.010320761857681049,-4.5453179288787595
500,0.49,-0.03764156461911484,0.03226836541459477,-4.869433582934207
500,0.5,-0.03151318452828278,0.044537197784350724,-4.9941816515246416
900,0.0,0.0,0.0,0.0
900,0.01,0.0285792051628917,0.0014280626310885227,-0.022664848637383272
900,0.02,0.024048285132458606,0.004741177334633306,-0.01920811156704616
900,0.03,-0.014882591258025712,-0.04131501491848866,-0.01909250640548166
900,0.04,-0.0024208311586271236,-0.012712906085791786,-0.016912869587027757
900,0.05,-0.017461170218950883,-0.038995156083952764,-0.030643040791375142
900,0.06,-0.02442485308271003,-0.013882934782664337,-0.02774077887772464
900,0.07,-0.0429791911613755,-0.03410805354213765,-0.0851602965440712
900,0.08,-0.03758387726928448,-0.020630700268288393,-0.0629583424970015
900,0.09,-0.01932236131379739,-0.019943538876837866,-0.07833912153008527
900,0.1,-0.027073540650093264,-0.026526540268594804,-0.09520304769193544
900,0.11,-0.009392156376421214,-0.009669426117532964,-0.12379475456989654
900,0.12,-0.026607829556603235,-0.020627419980936423,-0.14580417855413688
900,0.13,-0.03341350641566266,-0.03311795292413322,-0.16491969177526755
900,0.14,-0.013575854128664133,-0.06234594082370393,-0.3110820321146548
900,0.15,-0.006652636910594367,-0.0626634936339201,-0.36009489067350847
900,0.16,-0.014523565841688681,-0.03715630723529273,-0.40657088723079937
900,0.17,-0.03667805081680697,-0.029052025525906803,-0.4579538099069964
900,0.18,-0.018006703714839038,-0.03320737673326235,-0.5533771477998499
900,0.19,-0.040151971564554856,-0.049043945551822794,-0.6035493902216587
900,0.2,-0.0027186766319182713,-0.02443317631725961,-0.6503538401546791
900,0.21,0.03829034493480421,-0.050663849956908535,-0.8040591580552103
900,0.22,0.04975117145752961,-0.02397423032394741,-0.8567211711316389
900,0.23,0.04589394526164981,-0.010162582370416118,-0.913102549036978
900,0.24,0.009100049733596904,-0.02499221606504065,-0.9996946602735761
900,0.25,0.023970706828581715,-0.027199317971330572,-1.0943540477135516
900,0.26,0.04451158015331203,-0.010872147785196518,-1.1489266451442575
900,0.27,0.0499141681504618,0.06292253257820235,-1.3752320349722427
900,0.28,0.04250652403693423,0.08105126736955626,-1.422928289304821
900,0.29,0.0370349501126519,0.0499151770364712,-1.5039664177703855
900,0.3,0.07539616920598037,0.03499588445753688,-1.593213936609601
900,0.31,0.06506029868470266,0.0353901979309903,-1.6675226293534424
900,0.32,0.014930233303747544,0.044519536664346056,-1.8891080705304972
900,0.33,0.040834235200463816,0.0024636637700687918,-1.9603764312453222
900,0.34,0.03232138497156001,0.03473373663743118,-2.0882798153238866
900,0.35000000000000003,0.0014310872360994153,0.05224276297666819,-2.1793131685064684
900,0.36,-0.030507208080742036,0.009208614695047856,-2.4073276451321135
900,0.37,0.0017028184286793646,0.01711374783642228,-2.497678961686404
900,0.38,-0.004183185064935202,-0.00464110997913636,-2.5976372736684255
900,0.39,-0.033835820616815226,-0.030176572299431825,-2.8232218755208582
900,0.4,-0.024869377392455764,-0.03046316043202424,-2.912626429005286
900,0.41000000000000003,-0.04663894179772755,-0.014933067500408017,-3.0545536771758464
900,0.42,-0.0586838214740908,-0.040320472675826835,-3.1609744051249606
900,0.43,-0.019317328328106953,-0.024347012483268315,-3.370908923568266
900,0.44,0.016693332412327067,-0.02350502877094485,-3.561179475725119
900,0.45,-0.011023246610360362,-0.060521667714059646,-3.698089525908856
900,0.46,0.007497628353611675,0.0008910413476925784,-3.91841243666002
900,0.47000000000000003,-0.0338929025970387,0.028747549636541695,-4.052450124024837
900,0.48,0.046423102244180114,-0.023302336328345774,-4.163598045445831
900,0.49,0.018298128957805915,0.005851106754100499,-4.39574196845063
900,0.5,0.0036317701381349825,0.008474138282583255,-4.565174078255083
1000,0.0,0.0,0.0,0.0
1000,0.01,0.028697554752675106,-0.00029794208457900595,-0.002165756726640211
1000,0.02,0.040702201924919024,0.03651540036551637,-0.007567303613413401
1000,0.03,0.019200853005795437,0.09738040655263804,-0.004941679142170585
1000,0.04,0.04269334075439346,0.12088720892878514,-0.057577863553749616
1000,0.05,0.032997358523317644,0.1352636478834839,-0.17399372539500393
1000,0.06,-0.034251153506243526,0.11667504510745276,-0.2583067929959384
1000,0.07,-0.11108122439450341,0.04754778317747111,-0.3551564285573648
1000,0.08,-0.11215102458844584,-0.015971235238900764,-0.5621629483153185
1000,0.09,-0.08893115953434716,-0.08596167942664223,-0.8116472549135808
1000,0.1,-0.040787214248549475,-0.13614555240755166,-1.0160198364509088
1000,0.11,-0.01763990705787677,-0.09626723373586543,-1.3610906278011612
1000,0.12,0.07792330782641345,-0.07935170450289065,-1.588305608594837
1000,0.13,0.11457889605084404,-0.0028460393972764564,-1.9816764222726138
1000,0.14,0.02406122006083322,0.04339900615616444,-2.3070402673756405
1000,0.15,0.02464834762034585,0.0929970884092377,-2.715737491688458
1000,0.16,-0.027577280303880514,-0.010510225054822797,-3.1217369174072194
1000,0.17,-0.06990968933922659,-0.03858907396533695,-3.5345706289150347
1000,0.18,-0.013520567730502364,-0.11664746149676831,-3.9461234883167577
1000,0.19,0.06345688324396193,-0.062067892131082665,-4.425531937765343
1000,0.2,0.10714412439833154,0.021934626505835553,-4.950467975851673
1000,0.21,-0.01129490823347723,0.11723271897078291,-5.52435305133514
1000,0.22,-0.10762225498411483,-0.015985153934359175,-6.148924239152927
1000,0.23,-0.07670905529086625,-0.1460623826612455,-6.687312411149997
1000,0.24,0.15458431976981757,-0.10545508061976251,-7.361443549770669
1000,0.25,0.1517704017477115,0.12986104434844492,-8.020305443849985
1000,0.26,-0.0951734708949772,0.12478231760875504,-8.708137350139324
1000,0.27,-0.14443184174150758,-0.02780432741966976,-9.4100375431617
1000,0.28,0.06502144315894043,-0.09424812563054986,-10.154240565063455
1000,0.29,0.12769084143966225,0.019722870943471804,-10.878690115007451
1000,0.3,-0.04197586222205985,0.0863474141853331,-11.58248098100036
1000,0.31,-0.10487118947247966,-0.020283227667661663,-12.367514101350915
1000,0.32,0.08422357964300177,-0.061817760164835533,-13.175011205001015
1000,0.33,0.0008377157073056196,0.044760212193111215,-14.067154847895148
1000,0.34,-0.1084038411405608,-0.0011100783421724714,-14.926675122064099
1000,0.35000000000000003,0.05057847869627708,-0.0662743655999094,-15.872047388021144
1000,0.36,0.037430871320090375,0.021790916458805043,-16.850726203542195
1000,0.37,-0.06075881691634067,0.02477846751650148,-17.860358426078946
1000,0.38,0.03895759875192795,0.022535090864135302,-18.54244815681799
1000,0.39,0.043901181179975886,-0.00880785878616308,-18.81506986439609
1000,0.4,0.02857035839390676,-0.02944702447617331,-18.571922177820582
1000,0.41000000000000003,-0.009232494298274219,-0.01016977200518454,-18.239381355412966
1000,0.42,0.0011369139764347838,0.020692820055405292,-17.892655678955872
1000,0.43,-0.04538320066204094,0.01321660738762276,-17.53786832401164
1000,0.44,0.0066481759741883195,0.01195247504069741,-17.144196879416086
1000,0.45,0.04258984340571459,-0.01452966240223219,-16.779554795974363
1000,0.46,-0.0007391070489504159,-0.0799943389394997,-16.400706896651634
1000,0.47000000000000003,0.008028718069354568,-0.07087751769328322,-16.052873906090078
1000,0.48,-0.01336698340609388,-0.06382016023693639,-15.781022189731468
1000,0.49,-0.041479359477985873,-0.01407663100162182,-15.573098420344353
1000,0.5,-0.07135228953824324,-0.00641751868514362,-15.38640325956085
1100,0.0,0.0,0.0,0.0
1100,0.01,0.00835539175427158,0.0054785914829835755,-0.03280540976053459
1100,0.02,-0.03321815200946077,0.009646552559303245,-0.024562878497821572
1100,0.03,0.014755712179361781,0.017542656027682568,-0.0039344089510677804
1100,0.04,0.02247307590822345,0.007924903372646952,-0.031719428548807826
1100,0.05,0.04613300058498382,0.021164687485818238,-0.10830084753407831
1100,0.06,0.06985403606032749,0.0383592610649508,-0.189174074295039
1100,0.07,0.02242643067882355,0.08733599817774618,-0.3365319937138622
1100,0.08,0.0028785077226203275,0.09583163701045194,-0.506803730870729
1100,0.09,-0.044064858290234106,0.10808634881562186,-0.755597849670835
1100,0.1,-0.1131138799103404,0.03818042885877304,-0.9692057247052618
1100,0.11,-0.06070244914791445,-0.06092544254718391,-1.4150592237406272
1100,0.12,-0.009222540063284159,-0.09653140210781785,-1.794240084522187
1100,0.13,0.07797232937118181,-0.025810706493874847,-2.132419530905395
1100,0.14,0.10196553366676044,0.06217449612233495,-2.614685444756788
1100,0.15,0.01217917964453008,0.110002500997755,-3.118907816584781
1100,0.16,-0.0898589965326444,0.03335101634739602,-3.555411230090549
1100,0.17,-0.11520443234170585,-0.11238259675938522,-4.109354410931645
1100,0.18,0.04615385463103295,-0.15397145897620135,-4.65853815485621
1100,0.19,0.4513733793019981,0.007657317278649601,-5.312690309723962
1100,0.2,0.03935950534740229,0.12124293534369458,-5.827625116479396
1100,0.21,-0.4520892323405264,0.03189344421559071,-6.549779716408416
1100,0.22,-0.04789331253265417,-0.1693513976729868,-7.166948710866748
1100,0.23,0.13506931600090155,-0.069355956650341,-7.928083054362894
1100,0.24,0.0397178029084877,0.12630938815426873,-8.678658003961807
1100,0.25,-0.08722018673037013,0.03519552931020087,-9.450214538391492
1100,0.26,0.005874382906444708,-0.0914391181503156,-10.212747921590541
1100,0.27,0.10725678731139965,-0.003044066780091726,-11.164270994815048
1100,0.28,-0.07045161821769953,0.06864485424910072,-11.966397644812405
1100,0.29,-0.0524945581185321,-0.057396664054675035,-12.854439364677589
1100,0.3,0.08858863710108267,-0.023464271005153137,-13.810375387289882
1100,0.31,-0.041817153577135,0.06691742907255362,-14.829031300543692
1100,0.32,-0.006956001801917467,-0.02419208304147347,-15.858916669150787
1100,0.33,0.002858771027934637,-0.027172297399026494,-16.980792738891594
1100,0.34,-0.04336547075492447,0.01048596204803687,-18.09959052245845
1100,0.35000000000000003,0.06694424709480984,-0.006342500653417461,-18.87317037055347
1100,0.36,0.0069041388334092355,-0.018489573180680452,-18.967979356028703
1100,0.37,-0.030111935271300183,-0.022192815291699475,-18.629060386860466
1100,0.38,-0.031867437831348155,0.029522537140856286,-18.269718888741266
1100,0.39,-0.006351726312590955,0.03270464186383748,-17.936971733816875
1100,0.4,0.06942899791271985,-0.06931271834783105,-17.568379608129252
1100,0.41000000000000003,0.02294321588365023,0.008400125865506427,-17.371329838411626
1100,0.42,0.06359911272415177,-0.017736880255668556,-17.067298490160653
1100,0.43,0.0654915435358099,-0.003394473670308429,-16.866636447345016
1100,0.44,0.036428798590293354,0.04140430408575213,-16.81837067919302
1100,0.45,0.04159181452197203,0.04488310424613573,-16.8030018398307
1100,0.46,0.02901438823911207,0.0034954393743902305,-16.90659504844236
1100,0.47000000000000003,0.011989339519267617,-0.008011224412378228,-17.1516227265567
1100,0.48,0.05175645375373251,-0.06072387740194074,-17.430906181759685
1100,0.49,0.008810990508980154,-0.04356832415350099,-17.83673505660809
1100,0.5,-0.025573805112877327,-0.004194225038762767,-18.148602267125682
1300,0.0,0.0,0.0,0.0
1300,0.01,0.021538475480493705,-0.004155431908362318,-0.02782243334638324
1300,0.02,-0.001572704157904781,0.02125176479913549,-0.021758921998909386
1300,0.03,0.0013761111539309925,0.0010739010509190907,-0.019003403820381237
1300,0.04,0.02595819710524339,-0.03039645370063937,-0.018209938381239965
1300,0.05,-0.0034571204470701393,0.002583767737380782,-0.02233498370560838
1300,0.06,0.0418087638732203,0.017954508965111415,-0.01788846989458293
1300,0.07,-0.00700571123187288,0.050705848996734915,-0.062176882673743
1300,0.08,-0.0378274929306457,0.018756095760306127,-0.04009858410246992
1300,0.09,-0.03299327868368351,0.03238664324880247,-0.04349860104667514
1300,0.1,0.005206066835572898,0.013567785601779292,-0.0569115454428868
1300,0.11,-0.004615045148209873,0.026953071484282276,-0.07127630686742492
1300,0.12,0.0023653809026669137,0.03765939699875887,-0.0886180580159035
1300,0.13,0.006408413361093324,0.04654679319456179,-0.13248078460778245
1300,0.14,-0.0029269079807789926,0.05313796070754506,-0.12633330659274478
1300,0.15,0.006551259433202007,0.06496725121548153,-0.14874357885526024
1300,0.16,-0.004453303000310882,0.08350645198398254,-0.16145010870389598
1300,0.17,-0.014606117279210906,0.0928075853949828,-0.17432964877911417
1300,0.18,-0.023042115233902653,0.10157146299664178,-0.18905414878758367
1300,0.19,-0.026023921867938782,0.10229508736130555,-0.2009049982426312
1300,0.2,-0.04038978294440554,0.08652463653005428,-0.19493136769360578
1300,0.21,-0.03201156952317774,0.09369659351179749,-0.22942065734307704
1300,0.22,-0.07817839856982901,0.06890518840288706,-0.3402107187982893
1300,0.23,-0.07447934781765042,0.07006020757120979,-0.3425939002734424
1300,0.24,-0.05620689076369345,0.07458864580111425,-0.3561224199805793
1300,0.25,-0.054764252436466876,0.07939352488890705,-0.37263191504411003
1300,0.26,-0.06299719603412868,0.08367974607387296,-0.38395358285512776
1300,0.27,-0.06775652214820482,0.08446030926333137,-0.3968503200021161
1300,0.28,-0.07483184462800807,0.08397988823094238,-0.407883106178133
1300,0.29,-0.08260331464341064,0.05846306191437023,-0.4075179485318756
1300,0.3,-0.07999581708662619,0.053181934408684135,-0.40702725167002995
1300,0.31,-0.07664315046599768,0.04817979193258282,-0.4185039741286971
1300,0.32,-0.07311389731201247,0.0432911642427527,-0.43073314427185494
1300,0.33,-0.06208191420859777,0.03301893039504123,-0.4570992927063031
1300,0.34,-0.055851255837673364,0.017409973900495146,-0.46914809076650954
1300,0.35000000000000003,-0.04117515952713191,0.008545044221275333,-0.4697019940320786
1300,0.36,-0.03770651383729629,0.0075390522766909385,-0.4896864865698376
1300,0.37,-0.06127514078511709,0.0431792730589713,-0.5021915556503131
1300,0.38,-0.041410654974434635,0.029423196274830588,-0.5249046445404986
1300,0.39,-0.07582913067492571,0.06146989234501987,-0.5414565892766348
1300,0.4,-0.07277204684130822,0.05924431755196835,-0.5696248836356688
1300,0.41000000000000003,-0.07093154264337542,0.058718018475641294,-0.5978238458198462
1300,0.42,-0.06977415837129186,0.05765794066098451,-0.6196594411913168
1300,0.43,-0.060145431570266084,0.05280980686232439,-0.6402263018312198
1300,0.44,-0.04526995695667325,0.03936626816906497,-0.647651670067802
1300,0.45,-0.04421533115479904,0.03440920357997612,-0.6663390141184494
1300,0.46,-0.05186967132150145,0.03135857927330932,-0.680470233795063
1300,0.47000000000000003,-0.07280095668035713,-0.010533950808632397,-0.7885189979923268
1300,0.48,-0.07828470628085428,-0.004299410917795399,-0.8138308444669918
1300,0.49,-0.08483771250083194,-0.01017790621728665,-0.8317588498075567
1300,0.5,-0.09715779985286233,-0.021942743967958478,-0.8536657681874829
1500,0.0,0.0,0.0,0.0
1500,0.01,0.025782151599749174,0.0001182219826780795,-0.0021632781827634067
1500,0.02,0.028313580985397383,-0.08867847595459467,-0.004007569284844693
1500,0.03,-0.001071568069630047,-0.0523593560608866,-0.00834053374181565
1500,0.04,0.016089787390349386,-0.08821554841618351,0.0011158736796517132
1500,0.05,0.02922248483580603,-0.06191251129717301,-0.029462792472838117
1500,0.06,0.013540533875069373,-0.052616451676584575,-0.042315538145142995
1500,0.07,0.03343874290660409,-0.05666735478358831,-0.07368133587990044
1500,0.08,0.04516613862853447,-0.047864606553726936,-0.10358975067737576
1500,0.09,0.05791279086759361,-0.0424568124457565,-0.1434734214163811
1500,0.1,0.06630337077564619,-0.01174352919298727,-0.17354589914520346
1500,0.11,0.07642333740777829,-0.011752819568179973,-0.22249528623715878
1500,0.12,0.09009879898884422,0.059126458119500576,-0.347998055879259
1500,0.13,0.08009596801884201,0.05863288864262728,-0.41084485968056583
1500,0.14,0.07011320311925219,0.06150584477942545,-0.4970382329209713
1500,0.15,0.07263017158148344,0.04872442072312567,-0.5730366154522528
1500,0.16,0.10328691140299641,0.05054477202286734,-0.6391900222141801
1500,0.17,0.08524288749271136,0.11373620680537756,-0.80914399797787
1500,0.18,0.07119374306130055,0.0986235784609555,-0.8570754550432014
1500,0.19,0.03923902199921515,0.07848237961899684,-0.9423182817726571
1500,0.2,0.06518356143963899,0.07464857300481499,-1.1163093344903816
1500,0.21,0.02255604911600884,0.09279252116913739,-1.2412269008157752
1500,0.22,-0.03828745035089298,0.05839632975582276,-1.3793269732090891
1500,0.23,-0.009623202071750825,0.014171042952810355,-1.5317939191273526
1500,0.24,-0.033157472511703645,0.00405893842290439,-1.714352839870628
1500,0.25,-0.08039679059195848,-0.024521256253734695,-1.9337938215485055
1500,0.26,-0.08889387619965207,-0.03318855585230907,-2.094630456089021
1500,0.27,-0.03938465872472818,-0.08104093748887209,-2.273018059096529
1500,0.28,-0.007459028948336056,-0.0339517273801242,-2.499968594277618
1500,0.29,0.041995165293254644,-0.06693163806282244,-2.6746669614205136
1500,0.3,0.039440930116196427,-0.017631203047685062,-2.938525334265464
1500,0.31,0.04504667881054303,0.020404735970949165,-3.203396707967954
1500,0.32,0.058441454825771906,0.03293280926884634,-3.382950238025728
1500,0.33,0.029234147015287707,0.025035234742667004,-3.6867650962158156
1500,0.34,-0.037996108281280534,-0.01293236096503847,-3.982613341319258
1500,0.35000000000000003,-0.0398609329323314,0.040598022948628916,-4.141121199885617
1500,0.36,-0.04436502152847055,0.0009184888760103149,-4.498706234859526
1500,0.37,-0.0635400666302246,-0.054792846481383606,-4.807527323274691
1500,0.38,-0.022012742036690017,0.005425262453137236,-5.03827384646889
1500,0.39,0.09029012402172398,-0.02303493127885403,-5.419415153832575
1500,0.4,0.057746653694657375,-0.01106624841459336,-5.655561402352326
1500,0.41000000000000003,0.057762531303716,-0.024280787224320477,-5.966236550149922
