freq,t_ns,dx,dy,dz
300,0.13,-0.03323889723339591,0.0032210065241216057,0.4228852611402552
300,0.14,-0.049142368756125876,0.02078758975642714,0.494271621738367
300,0.15,-0.059130349755989194,0.015034630576302277,0.5368536416345614
300,0.16,-0.08005762356176051,-0.04232737032710077,0.5976140887956448
300,0.17,-0.08587360958089718,-0.03076700018698375,0.61431968974426
300,0.18,-0.07479889229474068,-0.021123260603157945,0.6611848619044025
300,0.19,-0.07476229668670697,-0.004850934402643503,0.9050652257115389
300,0.2,-0.03412341771962346,-0.02689716768094641,0.9005297680039953
400,0.0,0.0,0.0,0.0
400,0.01,0.0008066070798768976,-0.000649732593338115,-0.01580061935432653
400,0.02,0.026272619351324526,0.0063725086195489675,-0.027692962920671253
400,0.03,0.01222882395749636,-0.03143309595765231,0.0113995905438955
400,0.04,2.268902448676613e-05,0.008205809807712683,-0.02038229291122207
400,0.05,0.015169876954761465,-0.029472807585189997,0.005242600007004939
400,0.06,-0.008033226682417904,0.01591625106709671,0.026697142623199003
400,0.07,-0.003460371803331697,-0.03315970390634604,0.008036203736402571
400,0.08,0.007028046219769379,-0.0018471534459862937,0.022728110586189846
400,0.09,-0.044581225293960365,0.011307395047811752,0.03763780834574249
400,0.1,-0.01690276245447464,0.004540196788479278,0.03180705517984351
400,0.11,-0.04524225540624017,0.003667085281421123,0.04615885968867772
400,0.12,-0.01133889366040819,0.02434346067735405,0.023509433097796517
400,0.13,-0.013260949954720049,-0.0034148556400666057,0.023581714303880123
400,0.14,-0.006929259021131174,0.017584590901829955,0.014487657441915047
400,0.15,-0.00323466483414947,0.01122847004072014,0.010232132320865618
400,0.16,-0.006998453531359417,0.009233049120247472,0.015594659114654519
400,0.17,0.004085631385297717,-0.017266137831750683,0.022042603357924406
400,0.18,0.013692109356210127,-0.029354310426509045,0.038965507894427986
400,0.19,0.01612384137592926,-0.01910750103535719,0.06992359502264023
400,0.2,0.016854348675639844,-0.031162847241002826,0.0757151633456772
500,0.0,0.0,0.0,0.0
500,0.01,0.04198890507744579,0.021844859327892156,-0.02812966899260161
500,0.02,0.05270853228418915,0.017145428468271717,-0.030877746261076314
500,0.03,0.03184229603869326,-0.014401157031517899,-0.01575033327825537
500,0.04,-0.005256699325336456,-0.0016350797204935932,-0.018534039820675474
500,0.05,-0.009602975092988686,0.014954589254241313,-0.00024124520656343407
500,0.06,0.019438763571383078,-0.0033467265668782886,0.01662065899527221
500,0.07,0.013520128601200554,0.020418095661216995,0.04133566086778729
500,0.08,-0.014660262406881232,0.022121477769196932,0.03060993365026832
500,0.09,-0.012612922436357366,0.010583358345972018,0.026442587553326295
500,0.1,-0.01079676349941039,0.003406873407669764,0.025315600557753726
500,0.11,-0.02496827007107072,-0.002132488067665861,0.01571739683508611
500,0.12,-0.01286089348555919,-0.004878696571523733,0.018875627427497932
500,0.13,-0.00819655159562771,0.002793631260416874,0.02164940032470142
500,0.14,0.002772981200120484,0.020403599501150893,0.02890644040466484
500,0.15,0.004843148689886335,-0.0014621704857518127,0.04011456278789538
500,0.16,-0.031313619596097915,-0.015970496618109564,0.05441214152052609
500,0.17,-0.015729496761363038,0.0017782038996010387,0.06655254868809024
500,0.18,-0.04004253259968493,-0.02390671567761871,0.10355536448776448
500,0.19,-0.04992480226611562,-0.005060236026089627,0.1432433028091502
500,0.2,-0.056508588074340345,-0.03274268005950632,0.1361477169352412
600,0.0,0.0,0.0,0.0
600,0.01,0.017730240878790937,0.0164487929917847,-0.02580103595214567
600,0.02,0.025270123030278313,0.014286044553081469,-0.02837392523882798
600,0.03,-0.0013247062069936533,-0.032091607239895126,-0.002523192124719742
600,0.04,0.025705683363607793,0.008163395768246318,0.0008011437781334507
600,0.05,0.010432238468450095,-0.024669323205628757,0.0024769661935231113
600,0.06,-0.022149919801396578,-0.004223325347030738,0.02654064756623953
600,0.07,0.01698454254442794,-0.02141948829471119,0.013257126933211795
600,0.08,-0.027803601743151773,0.01701075984087197,0.032433804662655774
600,0.09,-0.008505081982022489,-0.0035224893049381483,0.02776006519260932
600,0.1,-0.0001508296902450468,0.026796338236017903,-0.006550379104648841
600,0.11,0.013073061441065903,0.025481773852106926,0.020563486005485743
600,0.12,0.003957993698087137,0.045088627530265775,0.011769488775996708
600,0.13,0.011986266536425205,-0.011785714969182237,-0.0018873082361103857
600,0.14,0.002361389885411569,0.011147928780015803,0.0027593345725165364
600,0.15,0.01228460169885537,-0.017690716402395168,-0.00039742157641242676
600,0.16,-0.017483586066930457,-0.013773375651691566,0.03614533867362013
600,0.17,-0.008164245491666833,-0.01145951310628135,0.04032524454379072
600,0.18,-0.019613813422477477,-0.007015741049197999,0.05135437279966837
600,0.19,0.0040417313885008355,0.026425135475541598,0.04119306986565974
600,0.2,-0.005483446083182741,0.015920798220840027,0.07534023319314898
700,0.0,0.0,0.0,0.0
700,0.01,0.01818326561173933,-0.0019465086647976193,-0.0364061523480892
700,0.02,0.032598537132649597,0.003908548973132753,-0.04110827675577866
700,0.03,0.00200921733558701,-0.039811415466857625,0.01653877624289635
700,0.04,0.016103819339321035,0.00201430398671576,-0.02121284082290842
700,0.05,-0.008566595069936511,-0.0025371443650783476,0.001024225185890515
700,0.06,-0.03731350673391276,-0.006052745360914714,0.027009932412838115
700,0.07,-0.009075662569792087,0.000271118388980085,0.026335478438852533
700,0.08,-0.018077482818533497,0.003499146507472517,0.026156876295374335
700,0.09,-0.03560214427325192,0.007079040164033046,0.038126207975281545
700,0.1,-0.022710920172510644,-0.02775178931615585,0.03633571612510522
700,0.11,-0.010479666060891903,-0.018734991567775694,0.03919518021909952
700,0.12,0.005838625466559222,-0.007238394510835634,0.03177023806966517
700,0.13,-0.004798063920421924,-0.004666166719392351,0.02913897506125096
700,0.14,0.0008204917666922995,-0.04831647675592166,0.03951016144744913
700,0.15,0.006523018617137666,-0.018076912085007283,0.032702116223951805
700,0.16,-0.005782732660968293,-0.05061620118257793,0.08353759454289644
700,0.17,-0.021372452164573733,-0.03201701311051864,0.1351277086974214
700,0.18,-0.020423277411016016,-0.03976575201597399,0.14781221826430269
700,0.19,-0.04318505848699772,-0.027054280850848045,0.20332998201793728
700,0.2,-0.024976872806970366,-0.003977705927962206,0.44404281901861253
800,0.0,0.0,0.0,0.0
800,0.01,0.006949279415476184,-0.004170846643088311,-0.02240822042585222
800,0.02,-0.01916787832915645,-0.006033442380555699,0.0007607005050473958
800,0.03,-0.008952074504666287,-0.08205316600360037,0.014058077757226785
800,0.04,-0.012359043996472252,-0.04819740358675162,0.0032248378280499428
800,0.05,0.012390504534504743,-0.05724426457893372,0.04571914170915648
800,0.06,-0.05209313334958665,-0.023026410857845292,0.0719803501162275
800,0.07,-0.029453719186626873,-0.007241104200737425,0.08245846738567053
800,0.08,-0.033740787309220366,0.005135593018540164,0.0737801025178264
800,0.09,-0.046790420335288026,-0.005949521107751821,0.08112327413314446
800,0.1,-0.04102485063700812,-0.046272000621339515,0.07109978325833666
800,0.11,-0.038044863415816366,-0.03673886349820776,0.0800722850168647
800,0.12,-0.021082699168594846,-0.01726565941959635,0.06345763699810192
800,0.13,-0.024795208349214448,-0.019414151152059134,0.07855260727178505
800,0.14,-0.036191180555949394,-0.0485306344200005,0.11731779268520626
800,0.15,-0.04538513624328289,-0.0538106963018521,0.36515430097458085
800,0.16,-0.05070169782710465,-0.056998256896161344,0.39824563512187083
800,0.17,-0.05528025745990917,-0.06006329013727196,0.44694346539342794
800,0.18,-0.02257266053604923,-0.03369948899674213,0.47961242915036456
800,0.19,-0.03604330735430494,-0.048689237856933694,0.5103785749673122
800,0.2,-0.040685895192133614,-0.05241564015505774,0.5271335777915667
900,0.0,0.0,0.0,0.0
900,0.01,0.0271261489858432,0.010420570024699316,-0.017091393517890907
900,0.02,0.04748311319139731,0.005102683741448289,-0.005000575072941161
900,0.03,0.029427188631199645,-0.032740617925593796,0.026316237985916757
900,0.04,0.03477468189306876,-0.0004708006575420143,0.0033752229102255176
900,0.05,0.011793167114131364,-0.002376941134929922,0.03918895862191718
900,0.06,0.02378410764388761,0.007859315834462421,0.05591135861681451
900,0.07,0.022007306922738227,0.0007694308088233016,0.0700035437013149
900,0.08,0.02573131798724404,0.016028220553955922,0.08081351659042824
900,0.09,-0.0065587374459141765,0.013989864158922671,0.07798712709190525
900,0.1,-0.0012445288213775996,0.0034250621256326497,0.059705800216448786
900,0.11,0.005954782993377705,0.028387761857381125,0.08982031371509437
900,0.12,0.01599385874438042,-0.004428207514582283,0.056055629861354817
900,0.13,-0.0040103739795043225,0.004157126098686348,0.06627739049824655
900,0.14,0.002076282968715759,0.000423171266668021,0.09250295836678647
900,0.15,0.0008085596191627076,-0.0034108207040617344,0.11135611628687414
900,0.16,-0.0454593262669647,0.017030666607961823,0.3244928095158208
900,0.17,-0.05037476150123865,0.026640278094546943,0.36875021199638525
900,0.18,-0.044637004752068776,0.021183584281548207,0.36848075996521246
900,0.19,-0.03836849302571111,0.029810852679766242,0.4151288364554375
900,0.2,-0.03499094868640996,0.018647742098774955,0.40642088165747836
1000,0.0,0.0,0.0,0.0
1000,0.01,-0.005917852540680003,0.0028149113780706614,-0.0251178963148746
1000,0.02,0.0006526931914727642,0.03595700174152583,-0.026268779585905122
1000,0.03,-0.021100360639117355,0.07258407074116136,0.001164387496274344
1000,0.04,-0.06766881973280547,0.08991526286073538,-0.006049720573383156
1000,0.05,-0.10615353163382935,0.088441064537367,0.053933092433869234
1000,0.06,-0.10316981954229477,0.08588806058743614,0.2806820198634945
1000,0.07,-0.09461905417107631,0.017571834342465564,0.3555334947709454
1000,0.08,-0.13160514940650003,0.02378191095733584,0.5162117056250359
1000,0.09,-0.14177032727422656,0.06793669198986052,0.7669409012520241
1000,0.1,-0.1421547928751075,-0.006567665363863996,0.9497234164388715
1000,0.11,-0.1512567787274897,-0.015233577399907716,1.309265222851277
1000,0.12,-0.09605432575053285,-0.01973239527717041,1.4974537998957587
1000,0.13,-0.09169469323185098,-0.009498028875686517,1.9848741416619404
1000,0.14,-0.18704211604025647,0.07550760580772221,2.4058891943582097
1000,0.15,-0.34500840361641855,0.06563156706404172,2.8640822121825207
1000,0.16,-0.3511130903366677,0.03315236793816823,3.3392096026916605
1000,0.17,-0.15371652672316216,-0.031784481669411946,3.6987833491604896
1000,0.18,-0.1301840132887158,0.09604641208938959,4.383843857119719
1000,0.19,-0.3002430175752977,0.44728025333434124,4.8415040353797
1000,0.2,-0.10911700299125471,0.09143041759292815,5.498464788827452
