# t (s)	mx ()	my ()	mz ()	E_total (J)
3.1551868688435194e-11	1.7356873e-10	-8.5830687e-10	0.9960259	1.3626691e-18
3.160169807929155e-11	1.3718009e-10	-8.1777574e-10	0.996026	1.3586642e-18
3.165131362782531e-11	9.155274e-11	-8.573532e-10	0.99602604	1.3543148e-18
3.170077700313993e-11	8.010864e-11	-8.6688995e-10	0.9960261	1.3497609e-18
3.1750142178431535e-11	4.9591064e-11	-9.51767e-10	0.9960261	1.3451158e-18
3.180180284636854e-11	1.06811525e-10	-1.0213852e-09	0.9960263	1.3402479e-18
3.185110169818186e-11	1.373291e-10	-1.0633469e-09	0.9960263	1.3356652e-18
3.19004138064778e-11	1.8119813e-10	-1.0595321e-09	0.99602646	1.3311872e-18
3.195211863474156e-11	2.002716e-10	-1.001358e-09	0.9960265	1.3266535e-18
3.2001540354661e-11	1.4877319e-10	-9.934902e-10	0.9960266	1.3225117e-18
3.205104646572215e-11	1.373291e-10	-1.0585784e-09	0.9960266	1.3185718e-18
3.210065211758372e-11	1.8692016e-10	-1.1148453e-09	0.9960266	1.3148538e-18
3.215036424875835e-11	2.5558472e-10	-1.0652542e-09	0.9960267	1.3113642e-18
3.220018358581008e-11	2.2506715e-10	-9.994506e-10	0.9960269	1.3080961e-18
3.225011778302512e-11	2.117157e-10	-9.641647e-10	0.99602693	1.3050581e-18
3.2300174631871506e-11	1.5830993e-10	-9.95636e-10	0.99602693	1.3022593e-18
3.2350357295076724e-11	2.040863e-10	-1.0147094e-09	0.99602693	1.2996992e-18
3.2400684922257605e-11	1.821518e-10	-9.746551e-10	0.996027	1.2974075e-18
3.245117668008759e-11	1.6593933e-10	-1.004219e-09	0.99602705	1.2954125e-18
3.250184325834705e-11	1.9454956e-10	-9.646416e-10	0.99602705	1.2937347e-18
3.2550256881046936e-11	1.4686584e-10	-9.479523e-10	0.99602705	1.2924274e-18
3.2601235415667503e-11	9.918213e-11	-9.95636e-10	0.9960271	1.2913197e-18
3.265233376105329e-11	9.918213e-11	-1.0309219e-09	0.9960271	1.2904346e-18
3.270108889358059e-11	1.1253357e-10	-1.1081696e-09	0.99602705	1.2897607e-18
3.2752346827846015e-11	2.155304e-10	-1.1577607e-09	0.9960271	1.2891772e-18
3.280120706286013e-11	2.5749206e-10	-1.0938644e-09	0.9960271	1.2887035e-18
3.285010515863708e-11	2.7084351e-10	-1.137495e-09	0.9960272	1.2883024e-18
3.290149304009299e-11	3.299713e-10	-1.0633469e-09	0.99602723	1.2879662e-18
3.295048290209203e-11	2.6512145e-10	-9.689332e-10	0.99602723	1.2877415e-18
3.300200246071568e-11	1.8501281e-10	-1.0557175e-09	0.99602723	1.2876589e-18
3.305118285889752e-11	2.155304e-10	-1.0991097e-09	0.9960272	1.2878035e-18
3.310045063417277e-11	2.346039e-10	-1.1081696e-09	0.9960272	1.2881226e-18
3.315229138485977e-11	2.7084351e-10	-1.0523796e-09	0.99602723	1.2886806e-18
3.320182497083291e-11	2.5939942e-10	-1.0490417e-09	0.99602723	1.2895509e-18
3.325157122795185e-11	2.346039e-10	-1.0643005e-09	0.9960271	1.2908857e-18
3.330157962824321e-11	2.5558472e-10	-1.1320114e-09	0.9960271	1.2928263e-18
3.3351881264292465e-11	2.5939942e-10	-1.1091232e-09	0.9960271	1.2954933e-18
3.3402214702575716e-11	2.6613473e-10	-1.1539459e-09	0.99602705	1.2982737e-18
3.345236444538435e-11	3.1089784e-10	-1.1234284e-09	0.996027	1.3006309e-18
3.3502367220856115e-11	3.557205e-10	-1.0995865e-09	0.99602705	1.3026499e-18
3.355225123740548e-11	3.8146972e-10	-1.0433197e-09	0.99602705	1.3043992e-18
3.360206038532831e-11	3.1852723e-10	-1.0156631e-09	0.99602705	1.3059816e-18
3.3651842179747787e-11	3.2520295e-10	-1.0719299e-09	0.996027	1.3075105e-18
3.370163159310516e-11	3.967285e-10	-1.0604858e-09	0.99602693	1.3090676e-18
3.375149242670391e-11	3.6239625e-10	-9.54628e-10	0.99602693	1.3108122e-18
3.3801491683232584e-11	2.822876e-10	-9.727478e-10	0.9960269	1.3129206e-18
3.385168778780168e-11	3.0899047e-10	-9.51767e-10	0.99602693	1.3155651e-18
3.3902127261483954e-11	2.4032593e-10	-9.307861e-10	0.9960268	1.3189148e-18
3.39503119764608e-11	1.8882751e-10	-1.0228157e-09	0.9960267	1.3229261e-18
3.400129920772372e-11	1.8882751e-10	-1.0738372e-09	0.9960266	1.3280565e-18
3.4052192489212883e-11	2.3651123e-10	-1.1224747e-09	0.99602646	1.3329943e-18
3.4100392239170586e-11	2.7275085e-10	-1.1563301e-09	0.99602646	1.3372971e-18
3.415099154264144e-11	3.1471253e-10	-1.1272431e-09	0.9960264	1.3414682e-18
3.4201468944350723e-11	3.8528442e-10	-1.1291504e-09	0.9960263	1.3453186e-18
3.425185827804393e-11	4.0340423e-10	-1.0585784e-09	0.9960261	1.3489472e-18
3.430219693350028e-11	4.0626527e-10	-1.0221004e-09	0.99602604	1.3524658e-18
3.435001339493808e-11	3.7288667e-10	-9.660721e-10	0.996026	1.3558345e-18
3.4400392402731434e-11	3.490448e-10	-9.803772e-10	0.9960259	1.3595774e-18
3.445087399800102e-11	3.490448e-10	-1.039505e-09	0.99602586	1.3637183e-18
3.450151518857696e-11	4.4822693e-10	-9.932518e-10	0.99602574	1.3684813e-18
3.455235590039041e-11	4.5871734e-10	-8.72612e-10	0.9960256	1.3740603e-18
3.4600867664744156e-11	3.6239625e-10	-8.087158e-10	0.99602556	1.3802896e-18
3.4652193498246126e-11	2.7656555e-10	-8.640289e-10	0.9960254	1.3880718e-18
3.470122947713223e-11	3.0326844e-10	-8.871555e-10	0.99602526	1.3968853e-18
3.475055646959529e-11	2.6702882e-10	-8.9645386e-10	0.996025	1.4073595e-18
3.4802413698408207e-11	2.8800964e-10	-9.6035e-10	0.99602497	1.418437e-18
3.485129403286492e-11	3.490448e-10	-9.455681e-10	0.9960247	1.4273787e-18
3.490236325859352e-11	3.414154e-10	-8.654594e-10	0.9960246	1.4351899e-18
3.495052513519119e-11	3.528595e-10	-8.7833407e-10	0.99602455	1.4411314e-18
3.500081917933952e-11	3.7002562e-10	-8.5926055e-10	0.9960245	1.4457122e-18
3.505074267284255e-11	3.967285e-10	-8.802414e-10	0.9960245	1.4487977e-18
3.510034692780967e-11	4.15802e-10	-8.010864e-10	0.9960245	1.4506386e-18
3.5152139397905705e-11	3.5497547e-10	-7.810593e-10	0.9960245	1.4514763e-18
3.5201238587789925e-11	3.6239625e-10	-8.392334e-10	0.9960245	1.4514509e-18
3.525016291334032e-11	3.7002562e-10	-8.2111357e-10	0.9960245	1.4508145e-18
3.530138812316223e-11	3.3950806e-10	-8.2206725e-10	0.9960245	1.4496546e-18
3.535006559455736e-11	3.414154e-10	-8.468628e-10	0.9960245	1.4481948e-18
3.5401088645620145e-11	3.8528442e-10	-8.685589e-10	0.99602455	1.4463819e-18
3.5452037536744954e-11	3.8909911e-10	-8.535385e-10	0.99602455	1.4443437e-18
3.550049536833033e-11	4.1007994e-10	-7.9727175e-10	0.99602455	1.4422126e-18
3.5551312481735414e-11	3.7002562e-10	-7.724762e-10	0.99602455	1.4397932e-18
3.560207495812684e-11	3.7002562e-10	-8.0490115e-10	0.9960246	1.4372265e-18
3.565037068195146e-11	3.643036e-10	-8.25882e-10	0.99602467	1.4346545e-18
3.57010216290514e-11	4.196167e-10	-8.1253054e-10	0.99602467	1.4318003e-18
3.5751629141317846e-11	4.234314e-10	-7.724762e-10	0.9960247	1.4288463e-18
3.580220660114524e-11	3.8909911e-10	-7.6293943e-10	0.9960248	1.4258341e-18
3.585036132874069e-11	4.1103362e-10	-7.9917906e-10	0.996025	1.4229499e-18
3.590093489165562e-11	4.4441223e-10	-7.867813e-10	0.99602497	1.4199797e-18
3.595155697049354e-11	4.1675569e-10	-7.5340273e-10	0.996025	1.4171677e-18
3.6002269162435586e-11	4.5394896e-10	-8.0680845e-10	0.9960251	1.4146269e-18
3.605069149439778e-11	4.5681e-10	-7.4481965e-10	0.99602515	1.4125731e-18
3.6101712619407114e-11	4.081726e-10	-7.7819823e-10	0.99602515	1.4109356e-18
3.615051989878119e-11	3.8146972e-10	-7.858276e-10	0.99602515	1.4100163e-18
3.620204692497881e-11	3.9482118e-10	-7.8821183e-10	0.99602515	1.4099098e-18
3.625137641843216e-11	3.7384032e-10	-8.249283e-10	0.99602515	1.4106269e-18
3.630036063347266e-11	4.2533874e-10	-8.354187e-10	0.99602515	1.4102513e-18
3.635127942475664e-11	4.768372e-10	-8.4638596e-10	0.99602515	1.4083397e-18
3.640172007848254e-11	4.901886e-10	-7.791519e-10	0.99602526	1.4051575e-18
3.645174650785529e-11	4.5776366e-10	-7.095337e-10	0.9960254	1.4009951e-18
3.6501432130897354e-11	3.9577483e-10	-6.8569184e-10	0.99602544	1.3961223e-18
3.6550852810267334e-11	3.8337708e-10	-7.171631e-10	0.99602556	1.390771e-18
3.66000814483402e-11	3.6811829e-10	-7.462502e-10	0.99602574	1.3851352e-18
3.665152009446627e-11	4.2057038e-10	-7.190704e-10	0.99602574	1.3790945e-18
3.6700552778477635e-11	4.119873e-10	-6.952286e-10	0.9960259	1.3733219e-18
3.6751903663865067e-11	3.643036e-10	-7.638931e-10	0.99602604	1.3673682e-18
3.680094990951308e-11	3.8909911e-10	-8.1539153e-10	0.9960261	1.3618521e-18
3.6850065778204844e-11	4.463196e-10	-8.468628e-10	0.9960263	1.3565633e-18
3.6901631255040845e-11	5.455017e-10	-8.163452e-10	0.9960264	1.3513183e-18
3.6950985075831504e-11	5.073547e-10	-7.858276e-10	0.99602646	1.3466333e-18
3.700048274658713e-11	5.054474e-10	-8.227825e-10	0.9960265	1.3422781e-18
3.7050134329421206e-11	5.4359434e-10	-8.1157686e-10	0.9960266	1.3382618e-18
3.710232555626794e-11	5.8555605e-10	-7.5674056e-10	0.9960266	1.33443e-18
3.715232072334734e-11	6.2274935e-10	-7.4481965e-10	0.9960266	1.3311429e-18
3.7200092442247526e-11	6.389618e-10	-6.351471e-10	0.9960266	1.3283399e-18
3.725041828559345e-11	5.760193e-10	-5.893707e-10	0.99602664	1.3257366e-18
3.730091719087637e-11	5.0354004e-10	-5.6266786e-10	0.9960266	1.3234901e-18
3.73515831335942e-11	4.501343e-10	-6.2561034e-10	0.99602664	1.3215865e-18
3.740241572278898e-11	4.196167e-10	-6.9904327e-10	0.99602675	1.3200273e-18
3.745098843388017e-11	4.3678283e-10	-7.324219e-10	0.99602675	1.3188774e-18
3.7502151235009936e-11	4.310608e-10	-7.638931e-10	0.99602675	1.3180113e-18
3.755092415431201e-11	4.768372e-10	-8.3446505e-10	0.9960267	1.3172869e-18
3.760215712849201e-11	5.3596494e-10	-8.69751e-10	0.9960267	1.3165742e-18
3.7650977399605114e-11	5.760193e-10	-8.4519386e-10	0.99602664	1.3159534e-18
3.770227898213934e-11	6.065369e-10	-7.858276e-10	0.9960267	1.3153896e-18
3.775117951468405e-11	5.82695e-10	-8.2874296e-10	0.99602664	1.3149429e-18
3.780010800264006e-11	6.599426e-10	-8.3637236e-10	0.9960267	1.3145572e-18
3.785151915460696e-11	7.247925e-10	-7.8868867e-10	0.99602664	1.3142311e-18
3.790052183526103e-11	7.4768064e-10	-7.209778e-10	0.99602664	1.3140073e-18
3.795190932756669e-11	7.0762635e-10	-6.3323974e-10	0.9960267	1.3136311e-18
3.8000788923606867e-11	6.408095e-10	-6.9999695e-10	0.9960267	1.3131442e-18
3.8052098099048225e-11	6.790161e-10	-7.324219e-10	0.99602664	1.3126033e-18
3.8100991036165674e-11	6.275177e-10	-6.685257e-10	0.99602675	1.3121459e-18
3.8152388842118713e-11	5.455017e-10	-7.247925e-10	0.9960267	1.3117935e-18
3.820138220410403e-11	5.84811e-10	-7.762909e-10	0.9960267	1.3115515e-18
3.82503024460118e-11	5.836487e-10	-7.5984e-10	0.9960267	1.311154e-18
3.8301570022783166e-11	5.836487e-10	-7.801056e-10	0.99602675	1.3105304e-18
3.835032116644212e-11	6.637573e-10	-7.4577333e-10	0.99602675	1.3097857e-18
3.840146295373804e-11	6.656647e-10	-7.0095063e-10	0.9960269	1.3089116e-18
3.845015639656261e-11	6.6947936e-10	-6.904602e-10	0.9960269	1.3080553e-18
3.8501306780014135e-11	6.656647e-10	-6.23703e-10	0.9960269	1.3072042e-18
3.855006848413565e-11	6.1035155e-10	-5.82695e-10	0.9960269	1.3064915e-18
3.860133671998983e-11	6.23703e-10	-5.555153e-10	0.99602693	1.3058826e-18
3.865014114880219e-11	5.9509275e-10	-5.683899e-10	0.99602693	1.3052612e-18
3.8701251827602705e-11	5.9318545e-10	-5.7315824e-10	0.996027	1.304344e-18
3.87522427154751e-11	5.4129956e-10	-5.6552885e-10	0.996027	1.3031987e-18
3.880071861651884e-11	4.968643e-10	-5.927086e-10	0.99602705	1.3019511e-18
3.885155910478297e-11	4.425049e-10	-6.427765e-10	0.9960271	1.3005397e-18
3.8902375156737165e-11	4.491806e-10	-7.138252e-10	0.99602705	1.2990941e-18
3.89507821245513e-11	5.0258636e-10	-7.4386597e-10	0.9960271	1.2977452e-18
3.900165229312908e-11	5.5885313e-10	-7.29084e-10	0.9960272	1.2964166e-18
3.905016458914744e-11	5.9223176e-10	-7.11441e-10	0.99602723	1.2952758e-18
3.910118429555274e-11	6.0367583e-10	-6.775856e-10	0.99602723	1.2942342e-18
3.915229103728367e-11	5.493164e-10	-7.2574613e-10	0.99602723	1.2933579e-18
3.9201053551742236e-11	6.2942507e-10	-7.5912476e-10	0.99602723	1.2926931e-18
3.92523593637082e-11	7.2288514e-10	-6.656647e-10	0.99602723	1.2921977e-18
3.9301338504507834e-11	7.4005124e-10	-6.5422057e-10	0.99602723	1.2919511e-18
3.935045314149506e-11	7.0762635e-10	-6.427765e-10	0.99602723	1.2919724e-18
3.940220122234022e-11	7.4386597e-10	-6.0176847e-10	0.99602723	1.2923546e-18
3.945169455725345e-11	7.4577333e-10	-5.645752e-10	0.99602723	1.2931593e-18
3.9501430911398615e-11	7.5912476e-10	-5.1021576e-10	0.99602723	1.2945018e-18
3.955144067570202e-11	7.171631e-10	-4.8732757e-10	0.99602723	1.2964858e-18
3.9601728311513065e-11	7.123947e-10	-4.5871734e-10	0.9960271	1.2991719e-18
3.9652282840988964e-11	6.599426e-10	-4.0340423e-10	0.996027	1.3025895e-18
3.97005277524878e-11	6.4659117e-10	-4.673004e-10	0.99602693	1.3064898e-18
3.9751505870313856e-11	6.713867e-10	-4.711151e-10	0.9960269	1.31124e-18
3.9802528231777e-11	7.123947e-10	-4.835129e-10	0.99602675	1.3162289e-18
3.985075685142639e-11	7.4005124e-10	-4.2247772e-10	0.99602664	1.3203312e-18
3.990130590251887e-11	7.324219e-10	-3.7288667e-10	0.99602664	1.3240759e-18
3.995167959686354e-11	7.171631e-10	-3.6239625e-10	0.9960266	1.3273665e-18
4.0001918680854036e-11	7.190704e-10	-3.299713e-10	0.9960265	1.3303119e-18
4.005206010791229e-11	6.5422057e-10	-3.0136107e-10	0.99602646	1.3330118e-18
4.010213724990891e-11	6.1511995e-10	-3.2138825e-10	0.9960264	1.3355588e-18
4.0152177157014365e-11	6.046295e-10	-3.1375885e-10	0.9960263	1.3380266e-18
4.020220061760359e-11	6.046295e-10	-2.9468536e-10	0.99602634	1.3404699e-18
4.025222338744131e-11	5.7029725e-10	-2.4986266e-10	0.9960263	1.342936e-18
4.0302257558225114e-11	5.054474e-10	-2.5844574e-10	0.9960263	1.3454596e-18
4.035231387691222e-11	5.054474e-10	-3.3855438e-10	0.9960261	1.3480738e-18
4.040240292414994e-11	5.5789945e-10	-3.3187866e-10	0.9960261	1.3508138e-18
4.045002697225143e-11	5.645752e-10	-3.0207634e-10	0.99602604	1.353566e-18
4.0500204139304037e-11	6.0844424e-10	-2.939701e-10	0.996026	1.3566392e-18
4.055043243156887e-11	6.046295e-10	-2.4986266e-10	0.9960259	1.359912e-18
4.060071121991046e-11	5.760193e-10	-2.2983551e-10	0.99602586	1.36339e-18
4.0651032168606335e-11	5.4836274e-10	-1.9741059e-10	0.99602586	1.3670518e-18
4.070131981152198e-11	5.2642823e-10	-1.3637542e-10	0.99602574	1.3706516e-18
4.0751558595924025e-11	4.348755e-10	-1.3542176e-10	0.9960257	1.374131e-18
4.0801767595519935e-11	4.272461e-10	-1.9168854e-10	0.9960256	1.3775532e-18
4.085197194210631e-11	3.9863587e-10	-1.9931794e-10	0.99602556	1.3809988e-18
4.090220755151275e-11	3.8146972e-10	-1.9073486e-10	0.99602556	1.3845948e-18
4.0952517270989684e-11	3.6621095e-10	-2.3174286e-10	0.99602544	1.388501e-18
4.1000422095252974e-11	3.8909911e-10	-2.5606156e-10	0.9960254	1.3926657e-18
4.105100737649844e-11	4.2915344e-10	-2.2983551e-10	0.99602526	1.3977233e-18
4.1101791164708674e-11	4.720688e-10	-2.0980835e-10	0.99602515	1.4036621e-18
4.115023596929075e-11	4.463196e-10	-1.9931794e-10	0.9960251	1.410258e-18
4.120142594030912e-11	4.1103362e-10	-2.193451e-10	0.99602497	1.4182266e-18
4.1250147025026415e-11	4.5394896e-10	-2.193451e-10	0.99602467	1.4264051e-18
4.130134532692782e-11	4.5585632e-10	-2.2029877e-10	0.99602467	1.4348155e-18
4.1352252847244045e-11	4.6253204e-10	-2.1529198e-10	0.9960245	1.4420422e-18
4.140037808051512e-11	5.016327e-10	-1.3113022e-10	0.99602437	1.4479413e-18
4.145084667751526e-11	4.3392182e-10	-1.3923646e-10	0.99602425	1.4533906e-18
4.1501174785882746e-11	4.1103362e-10	-1.9741059e-10	0.99602425	1.45829e-18
4.155140824530016e-11	4.2915344e-10	-1.8119813e-10	0.99602413	1.4628307e-18
4.160157724601419e-11	3.7002562e-10	-1.847744e-10	0.9960241	1.4671387e-18
4.1651693915617446e-11	3.9100648e-10	-2.2387504e-10	0.9960241	1.4712624e-18
4.1701766032606904e-11	4.1389464e-10	-2.641678e-10	0.99602395	1.4752323e-18
4.1751794738891897e-11	4.501343e-10	-2.4414062e-10	0.99602395	1.4790482e-18
4.180172260931298e-11	4.4059753e-10	-2.0599365e-10	0.9960238	1.482451e-18
4.185145010915952e-11	4.4059753e-10	-2.3078918e-10	0.99602383	1.4849998e-18
4.1900929086142355e-11	4.862249e-10	-2.3269653e-10	0.9960238	1.4865081e-18
4.195010031453658e-11	5.283356e-10	-1.08480454e-10	0.99602383	1.486774e-18
4.2001442456660466e-11	4.2533874e-10	-7.629394e-11	0.9960239	1.4859432e-18
4.205012035900656e-11	3.8719178e-10	-1.192093e-10	0.9960239	1.4843455e-18
4.2101055793332276e-11	3.7002562e-10	-1.2016296e-10	0.9960239	1.4820537e-18
4.215186026562979e-11	4.2533874e-10	-2.0313264e-10	0.99602395	1.4793254e-18
4.220016711395003e-11	4.5394896e-10	-1.1825561e-10	0.996024	1.4764846e-18
4.225085089288349e-11	3.8909911e-10	-7.534027e-11	0.99602413	1.4733979e-18
4.2301536946936603e-11	3.1089784e-10	-1.8692016e-10	0.99602413	1.4703433e-18
4.2352263311184276e-11	3.6811829e-10	-2.427101e-10	0.9960242	1.4674427e-18
4.240063425893387e-11	4.081726e-10	-2.7656555e-10	0.9960242	1.4648934e-18
4.24514840944462e-11	4.6157836e-10	-2.6702882e-10	0.99602425	1.4624323e-18
4.250234525680356e-11	4.4441223e-10	-2.6988983e-10	0.99602425	1.4600231e-18
4.255070900410171e-11	5.4168703e-10	-2.2220611e-10	0.99602437	1.4575016e-18
4.260133517477854e-11	4.501343e-10	-1.6975403e-10	0.99602437	1.4543891e-18
4.265174632142416e-11	4.0626527e-10	-2.450943e-10	0.9960245	1.4506622e-18
4.270191698042316e-11	4.15802e-10	-2.5558472e-10	0.99602455	1.4462945e-18
4.275187028090578e-11	4.463196e-10	-2.641678e-10	0.9960246	1.4413976e-18
4.280162946940545e-11	4.377365e-10	-2.8133393e-10	0.9960247	1.4360756e-18
4.2851216331101436e-11	4.463196e-10	-2.641678e-10	0.9960248	1.4304175e-18
4.290066409299715e-11	4.196167e-10	-1.8501281e-10	0.99602485	1.4245308e-18
4.295000489315727e-11	3.8719178e-10	-2.4414062e-10	0.996025	1.4185091e-18
4.3001613632506273e-11	3.8146972e-10	-2.6130675e-10	0.99602515	1.4121434e-18
4.3050823627587055e-11	3.6621095e-10	-2.450943e-10	0.99602526	1.4060724e-18
4.310000962270147e-11	3.6239625e-10	-2.861023e-10	0.9960254	1.4000665e-18
4.315154039575002e-11	3.6621095e-10	-2.7561187e-10	0.99602544	1.3939037e-18
4.3200753015205155e-11	3.566742e-10	-3.5381317e-10	0.99602556	1.3881815e-18
4.325000515237973e-11	4.2533874e-10	-3.3569336e-10	0.9960257	1.3826433e-18
4.3301651429523555e-11	4.5776366e-10	-3.080368e-10	0.99602574	1.3770407e-18
4.335099577037542e-11	4.673004e-10	-2.6512145e-10	0.99602574	1.3718803e-18
4.340038318097418e-11	5.016327e-10	-2.5939942e-10	0.9960258	1.3668933e-18
4.345216349434759e-11	5.130768e-10	-2.1457672e-10	0.9960259	1.3618376e-18
4.350162355676372e-11	4.463196e-10	-1.628399e-10	0.996026	1.357159e-18
4.35511119779748e-11	4.386902e-10	-1.745224e-10	0.99602604	1.3526114e-18
4.360062138984565e-11	3.9863587e-10	-1.6021728e-10	0.99602616	1.3481786e-18
4.365015538987473e-11	3.3187866e-10	-1.5354157e-10	0.9960263	1.3438634e-18
4.370205533270037e-11	3.299713e-10	-2.3651123e-10	0.9960263	1.339433e-18
4.3751573731625834e-11	3.2424927e-10	-2.2697448e-10	0.9960263	1.3352374e-18
4.380109109664267e-11	2.9468536e-10	-2.4962427e-10	0.9960264	1.3311114e-18
4.385062265342795e-11	3.1661987e-10	-3.2901765e-10	0.99602646	1.3270772e-18
4.3900192913665776e-11	3.4713746e-10	-3.3521652e-10	0.9960266	1.3231738e-18
4.3952189127636125e-11	3.8146972e-10	-3.824234e-10	0.9960266	1.3192593e-18
4.400190464460356e-11	4.310608e-10	-3.8719178e-10	0.9960266	1.3157164e-18
4.405171476952596e-11	4.940033e-10	-3.5858155e-10	0.99602664	1.3123794e-18
4.410163443777817e-11	5.073547e-10	-3.0636788e-10	0.99602675	1.3092683e-18
4.415167911009739e-11	4.844666e-10	-2.48909e-10	0.99602675	1.3064044e-18
4.420186170616874e-11	4.5204163e-10	-2.9468536e-10	0.9960268	1.3038035e-18
4.4252192756524927e-11	5.0354004e-10	-2.6893615e-10	0.99602675	1.3014815e-18
4.4300272268663655e-11	4.8065185e-10	-2.7275085e-10	0.9960269	1.2995411e-18
4.4350912662089254e-11	4.997253e-10	-2.8038025e-10	0.9960269	1.2977924e-18
4.440171473409745e-11	4.196167e-10	-2.6512145e-10	0.99602693	1.2963442e-18
4.4450245282602054e-11	4.005432e-10	-3.2782554e-10	0.99602693	1.2952412e-18
4.450135089961421e-11	4.4059753e-10	-3.8337708e-10	0.996027	1.294362e-18
4.4550152172414096e-11	4.777908e-10	-3.643036e-10	0.99602693	1.2937716e-18
4.460151784341341e-11	4.6157836e-10	-3.376007e-10	0.9960271	1.2933933e-18
4.465054626044587e-11	4.4602155e-10	-3.299713e-10	0.9960271	1.2932452e-18
4.470212895082172e-11	4.386902e-10	-3.74794e-10	0.996027	1.2932951e-18
4.4751340816149964e-11	5.226135e-10	-3.7193298e-10	0.9960271	1.2935168e-18
4.4800621679755456e-11	5.130768e-10	-3.2711028e-10	0.9960271	1.2938802e-18
4.485242328599245e-11	4.940033e-10	-3.528595e-10	0.9960271	1.2943801e-18
4.490179463397822e-11	5.1879884e-10	-2.9468536e-10	0.9960271	1.2949353e-18
4.495118600934963e-11	3.8719178e-10	-3.2877923e-10	0.9960272	1.2955335e-18
4.500058616858384e-11	4.348755e-10	-4.1866302e-10	0.9960271	1.2961532e-18
4.505246108690346e-11	4.348755e-10	-4.3010712e-10	0.9960271	1.296816e-18
4.5101875626268376e-11	4.4822693e-10	-5.1403043e-10	0.9960271	1.2974704e-18
4.5151315737905985e-11	5.741119e-10	-5.521774e-10	0.9960271	1.2981826e-18
4.520080661664342e-11	6.275177e-10	-4.8804283e-10	0.9960271	1.299009e-18
4.5250380817365034e-11	6.5517425e-10	-4.8828125e-10	0.9960271	1.3000233e-18
4.530007159135255e-11	7.019043e-10	-4.348755e-10	0.9960271	1.301309e-18
4.535240221102788e-11	7.266998e-10	-4.3392182e-10	0.9960271	1.3030321e-18
4.540242352023849e-11	7.7819823e-10	-4.2819978e-10	0.9960271	1.305132e-18
4.545013393447421e-11	8.4495544e-10	-3.967285e-10	0.996027	1.3076283e-18
4.5500566083691797e-11	8.6021423e-10	-3.0040742e-10	0.99602693	1.310851e-18
4.555112433542672e-11	8.31604e-10	-2.2125245e-10	0.9960269	1.3144725e-18
4.5601709891568934e-11	7.801056e-10	-2.2125245e-10	0.9960269	1.3182327e-18
4.565231248037605e-11	7.0762635e-10	-2.2554397e-10	0.99602675	1.3221044e-18
4.570041207204737e-11	6.961823e-10	-2.7155878e-10	0.9960267	1.3259246e-18
4.575109792571873e-11	6.6184996e-10	-3.2520295e-10	0.9960266	1.3301816e-18
4.5801863903720826e-11	6.980896e-10	-3.5476685e-10	0.99602646	1.3347685e-18
4.585018085612988e-11	7.4005124e-10	-3.4499167e-10	0.9960264	1.3394985e-18
4.590114907970093e-11	7.49588e-10	-2.9373168e-10	0.9960263	1.344943e-18
4.595222129725865e-11	7.2956086e-10	-2.1362305e-10	0.99602616	1.3508734e-18
4.6000801443090546e-11	7.050037e-10	-2.2792816e-10	0.9960261	1.3568587e-18
4.6051937628496824e-11	7.247925e-10	-1.7356873e-10	0.9960259	1.3633043e-18
4.6100436574110534e-11	6.504059e-10	-1.4877319e-10	0.99602574	1.3692635e-18
4.6151285208438395e-11	6.4468386e-10	-1.7619133e-10	0.9960256	1.3749049e-18
4.620181683470257e-11	6.4659117e-10	-1.6784668e-10	0.9960256	1.3794805e-18
4.625206681497607e-11	6.0844424e-10	-1.6069412e-10	0.9960256	1.3831171e-18
4.6302073332400816e-11	5.7983396e-10	-1.4686584e-10	0.99602544	1.3859537e-18
4.6351876774198483e-11	5.645752e-10	-1.6474724e-10	0.99602544	1.3881335e-18
4.640151577704604e-11	5.836487e-10	-2.0885467e-10	0.9960254	1.3897895e-18
4.645102407373251e-11	5.722046e-10	-1.6593933e-10	0.9960254	1.3910332e-18
4.6500430013688873e-11	5.569458e-10	-1.821518e-10	0.9960254	1.3919593e-18
4.655223040589842e-11	5.2452087e-10	-1.9001961e-10	0.99602544	1.3926965e-18
4.660152524228958e-11	5.426407e-10	-2.155304e-10	0.9960254	1.3932802e-18
4.6650812229726834e-11	5.569458e-10	-2.040863e-10	0.99602544	1.3938413e-18
4.67001237946089e-11	5.912781e-10	-2.117157e-10	0.9960254	1.3944796e-18
4.675196032463227e-11	5.645752e-10	-1.077652e-10	0.9960254	1.3953366e-18
4.680140631650077e-11	4.7302245e-10	-9.965897e-11	0.9960254	1.3964024e-18
4.685094503492007e-11	4.825592e-10	-1.8310548e-10	0.99602526	1.3977724e-18
4.6900538992251795e-11	5.4168703e-10	-1.9264221e-10	0.99602526	1.3993311e-18
4.695015949566767e-11	5.540848e-10	-1.5115738e-10	0.99602526	1.4009852e-18
4.700229875888044e-11	5.6266786e-10	-1.1348724e-10	0.99602515	1.4028589e-18
4.705199773059102e-11	5.455017e-10	-8.8691714e-11	0.9960252	1.4047992e-18
4.7101743813131236e-11	5.378723e-10	-1.14440915e-10	0.99602515	1.4069144e-18
4.7151542540064114e-11	5.149841e-10	-9.155274e-11	0.99602515	1.4092309e-18
4.7201400208895135e-11	4.920959e-10	-1.4400482e-10	0.99602515	1.411774e-18
